system_name,avg_time,run_count,std_time,name_length
4cp5__1__1.A_1.B__1.G,52.355000000000004,2,70.0247845409038,21
4cyi__2__1.C__1.M_1.N,112.74499999999999,2,155.41499943699128,21
4cyj__1__1.A__1.G_1.H,97.57000000000001,2,133.9684507636033,21
4d4b__1__1.A__1.C_1.E,69.59500000000001,2,94.4199684918397,21
4dch__1__1.A__1.C,72.515,2,98.52118782272167,17
4dhl__2__1.B_1.D__1.V_1.W_1.X,159.51500000000001,2,221.55776774918095,29
4edh__1__1.A__1.C_1.D_1.E,71.03,2,96.40693854697388,25
4efe__1__1.A__1.E,38.754999999999995,2,50.84804863512463,17
4ffg__2__1.B__1.F,95.195,2,130.59555141734347,17
4ffo__1__1.A__1.B_1.C_1.D_1.E,38.82,2,50.869261838560234,29
4fju__1__1.A_1.B__1.E,63.805,2,86.20338769445202,21
4fx8__1__1.A_1.B__1.C,54.18,2,72.59158215661097,21
4fxr__1__1.A_1.B__1.C,52.205,2,69.82679464217156,21
4fz0__1__1.B__1.K,43.94,2,58.11003527791048,17
4gc4__1__1.A_1.B__1.D,49.27,2,65.704362107854,21
4gip__1__1.A_1.B__1.G,39.455,2,51.76728745066714,21
4glx__1__1.D__1.G,59.614999999999995,2,80.27783286810873,17
4gmc__2__1.B__1.E,55.87,2,75.05231375514015,17
4gmd__2__1.D__1.O,55.415,2,74.35227804176547,17
4gnv__1__1.B__1.G,89.145,2,122.05370150060996,17
4gyz__3__1.C__1.O_1.P,69.925,2,94.87251683179908,21
4hat__1__1.C__1.G,225.04000000000002,2,314.224111423678,17
4hb0__1__1.C__1.F,215.16500000000002,2,300.2587524952437,17
4hjh__2__1.B__1.IC,2.915,2,0.0212132034355966,18
4hsi__2__1.B_2.B__2.K,98.81,2,135.7079334453222,21
4i02__1__1.A_1.E__1.H,31.945,2,41.1465435972452,21
4i4v__2__1.D__1.L,26.35,2,33.24816085139147,17
4i4y__2__1.C__1.H_1.O,26.79,2,33.88455695445936,21
4ien__2__1.C_1.D_2.C__1.P,32.28,2,41.62030514064019,25
4ih7__1__1.A__1.D,89.67,2,122.79616362085584,17
4ise__1__1.A__1.C,69.035,2,93.61386676128701,17
4iu4__1__3.A__3.B_3.C_3.F,73.355,2,99.7232693507388,25
4ixd__2__1.A_2.A__1.C,31.23,2,40.13538090014844,21
4j6w__1__1.C_1.E__1.W,35.515,2,46.29428096428327,21
4j8t__3__1.C__1.G,27.245,2,34.49973985409166,17
4jaf__1__1.B_3.B__1.H,50.235,2,66.99836751742538,21
4jp4__1__1.A_1.B__1.I_1.N,30.295,2,38.81309121932959,25
4js1__1__1.A__1.C_1.D,37.15,2,48.521667325020886,21
4jsd__1__1.A__1.B,145.42999999999998,2,201.66685399440334,17
4jt8__1__1.A__1.C,144.095,2,199.7505946173878,17
4jt9__1__1.A__1.C_1.D_1.E,36.835,2,48.07619005287337,25
4jvo__1__1.A__1.C,39.709999999999994,2,52.12791190907228,17
4k2f__1__1.A_1.B__1.M,123.795,2,171.04205930121398,21
4kax__1__1.B__1.H,28.625,2,36.55034951953264,17
4kgj__1__1.A__1.J,57.245,2,76.95443099653197,17
4kgq__1__3.A_3.B__3.F,50.8,2,67.83982458703737,21
4kql__1__3.A__3.L,50.404999999999994,2,67.29535236552373,17
4kxl__2__1.C_1.D__1.G,27.259999999999998,2,34.53509519315098,21
4l0p__1__1.B__1.C,27.555,2,34.99471460092224,17
4l1r__2__1.B_3.B__1.K,104.96000000000001,2,144.4336311251642,21
4l59__1__1.A_2.A__2.B,37.45,2,48.94593139373282,21
4lfe__1__1.B__1.F_1.G_1.H_1.I_1.J,59.15,2,79.66264996847644,33
4lrh__4__1.D__1.T,32.255,2,41.5566655303334,17
4m1j__1__1.A_1.B__1.C,51.89,2,69.35303309877658,21
4mlp__1__1.A__1.E,117.27499999999999,2,161.8213868745414,17
4mmd__1__1.A__1.D_1.E,53.59,2,71.77133829043457,21
4mme__1__1.A__1.E,86.25500000000001,2,117.98076644097546,17
4mpe__1__1.A__1.B,99.92,2,137.27771049955635,17
4mwf__1__1.D__1.I,29.165,2,37.22917202947173,17
4mwf__2__1.C__1.L,59.565,2,80.23540646123755,17
4mws__1__1.A_1.B__1.G,82.91,2,113.3633591598273,21
4my6__2__1.B__1.F,26.56,2,33.559287835113544,17
4myw__2__1.C__1.F,65.825,2,89.07424122606939,17
4n7e__1__1.A__1.E,175.07,2,243.57000184751817,17
4n7m__1__1.A_1.B__1.C,33.19,2,42.87895521115224,21
4nbi__1__1.A_1.B__1.C,29.96,2,38.33932967593461,21
4np3__1__1.A__1.B_1.D_1.E,27.759999999999998,2,35.35533905932738,25
4o3f__1__1.A__1.B,48.055,2,63.94366622269949,17
4og7__1__1.A__1.C,79.33000000000001,2,108.18733752154178,17
4p10__1__1.A__1.B_1.C_1.D,45.870000000000005,2,60.85360958891428,25
4p3n__1__1.B__1.G,47.63,2,63.34262545869093,17
4p73__1__1.D__1.F,71.45,2,97.02919251441804,17
4p9o__1__2.A_2.B__2.E,25.0,2,31.338972542187783,21
4pd9__1__1.A_2.A__2.D,46.8,2,62.15468606629753,21
4pda__1__2.A_3.A__3.D,46.735,2,62.076904320367,21
4pht__1__1.A_1.B__1.H_1.I,132.885,2,183.86897631193793,25
4pkr__1__1.A__1.B_1.C_1.E,80.05000000000001,2,109.1631448795792,25
4qnu__6__1.F__1.T,38.934999999999995,2,51.03189639823313,17
4r9j__1__1.A_1.C__1.S,50.955,2,68.07316982482894,21
4rus__2__1.C__1.V,51.4,2,68.64592631759002,17
4rvh__1__1.A__1.D,3.1399999999999997,2,0.01414213562373112,17
4s3q__1__1.A__1.D,137.13,2,189.92888142670665,17
4tlb__1__1.A_1.F__1.V_1.W,68.97000000000001,2,93.53608501535652,25
4tlc__1__1.C_1.D__1.M_1.O,66.83000000000001,2,90.4672415850069,25
4tn2__1__1.A__1.B,85.045,2,116.269568030504,17
4tsq__3__1.C__1.U,29.49,2,37.64636503037179,17
4tx6__1__1.A__1.C,37.495000000000005,2,49.009571004039614,17
4txe__1__1.A__1.B,65.89500000000001,2,89.18737831105925,17
4u2y__1__1.B__1.D,68.29,2,92.51785125044789,17
4unq__1__1.A__1.C,52.405,2,70.09549521902245,17
4uns__1__1.A__1.C,31.479999999999997,2,40.50307642636544,17
4usc__1__1.B__1.V,2.995,2,0.03535533905932725,17
4wy0__1__1.F_1.K__1.DA,59.809999999999995,2,80.55360451277149,22
4x2a__1__1.A_1.B__1.C_1.E,63.625,2,86.00539779571977,25
4x3l__1__1.A_1.B__1.C,34.91,2,45.325544674057696,21
4x3m__1__1.A__1.C,35.095,2,45.64374272559164,17
4x8d__2__1.B__1.T_1.U_1.V,47.33,2,62.89007711873153,25
4x90__2__1.B__1.R,41.865,2,55.24625281410496,17
4x91__2__1.B__1.Q,41.59,2,54.91391262694728,17
4x94__1__1.A__1.C,73.33,2,99.68791401167947,17
4x97__1__1.A__1.H,89.43,2,122.4567523658863,17
4xm6__1__1.A__1.B_1.C,66.56,2,90.198541008156,21
4xp1__1__1.A__1.N,57.64,2,77.48476108242188,17
4xp9__1__1.A__1.H,111.245,2,153.39267404279775,17
4xph__1__1.A__1.J,56.964999999999996,2,76.57259333469123,17
4xqc__1__1.B__1.J,51.16,2,68.30651506262049,17
4yco__3__1.C__1.J,39.185,2,51.35716551757895,17
4yzl__1__1.A__1.B_1.C,55.725,2,74.80482638172487,21
4z2j__1__1.A__1.B_1.D,56.445,2,75.76649160413857,21
4z2l__1__1.A__1.B,130.805,2,180.95569637344937,17
4zdk__1__1.B_3.A__3.D_3.F,57.779999999999994,2,77.7251773880253,25
4zed__1__1.A__1.B,129.605,2,179.28692436984915,17
4zmm__1__1.A_1.B__1.C_1.D,62.86,2,84.88109801363316,25
4zne__1__1.A__1.F,34.410000000000004,2,44.646722164118614,17
4zr5__1__1.A__1.I,76.12,2,103.6759962575716,17
4zr5__2__1.A__1.G_1.H,83.64500000000001,2,114.28966904318169,21
4zwc__1__1.A__1.C,132.37,2,183.15479846293954,17
5a5w__1__1.A__1.B,63.669999999999995,2,86.01246886353164,17
5a88__4__1.D__1.P_1.Q_1.R,45.910000000000004,2,60.91017813140921,25
5adv__2__1.C__1.L_1.M_1.N,35.68,2,46.44277338833244,25
5aog__1__1.A__1.D_1.G_1.H,3.0999999999999996,2,0.01414213562373112,25
5auo__1__1.B_2.B__1.F_1.G,87.96000000000001,2,120.39200056482159,25
5avw__1__1.B__1.D,35.885,2,46.74682930424266,17
5aw4__1__1.B__1.D,35.85,2,46.65490542268841,17
5ayc__1__2.A_3.A__2.B_2.C,43.12,2,56.95038015676454,25
5bs3__1__1.A_1.B__1.I,123.715,2,170.94306435184785,21
5buh__1__1.A__1.B,28.485,2,36.26750680705803,17
5bvb__1__1.A__1.E,27.0,2,34.167399666933974,17
5byr__1__1.A__1.C_1.H,3.225,2,0.06363961030678918,21
5bys__1__1.A__1.C_1.H,3.255,2,0.021213203435596132,21
5bzb__1__1.C_1.D__1.O,25.275,2,31.78444981433531,21
5bzj__1__1.A__1.D_1.E,27.715000000000003,2,35.17856236403074,21
5bzl__1__1.A__1.D,27.91,2,35.49676041556469,17
5bzm__1__1.A__1.B,27.599999999999998,2,34.973501397486636,17
5bzn__1__1.A__1.C,27.24,2,34.46438451503233,17
5bzo__1__1.A__1.B,27.425,2,34.796724702190005,17
5bzp__1__1.A__1.B,27.4,2,34.704800820635754,17
5bzq__1__1.A__1.B,27.435000000000002,2,34.76844043094254,17
5bzt__1__1.A__1.D,32.32,2,41.676873683135106,17
5c9m__3__1.C__1.K,2.9050000000000002,2,0.021213203435596444,17
5cdo__1__1.A_1.C_1.D__1.W,54.44,2,72.98756195407543,25
5d4u__1__1.C__1.P_1.S,52.205,2,69.84093677779529,21
5d4v__2__1.B__1.I_1.L,48.199999999999996,2,64.13458505361986,21
5d61__1__1.A__1.D_1.L,35.824999999999996,2,46.591265812381614,21
5df1__2__1.B__1.G_1.H,98.92999999999999,2,135.92006547967816,21
5df5__2__1.B__1.G,2.895,2,0.007071067811865324,17
5dqe__2__1.B__1.E,30.215,2,38.75652267683467,17
5dw5__1__1.B__1.K,92.36,2,126.58625596801575,17
5dw6__1__1.B__1.L,54.98,2,73.72295300650944,17
5e1q__2__1.B__1.D_1.G,70.055,2,95.07050673053132,21
5e62__2__2.C_2.D_3.D__3.N,26.515,2,33.453221817935564,25
5e64__1__1.A_1.B_2.B__2.H,26.965,2,34.132044327874645,25
5e6m__1__1.B__1.G,102.06,2,140.28998538741104,17
5eat__1__1.A__1.B_1.C_1.D_1.E,105.32000000000001,2,144.9286058719948,29
5ebb__2__1.B__1.N,85.06,2,116.24835482706841,17
5el2__1__1.A__1.E,26.535,2,33.523932496054215,17
5eno__1__1.C__1.G,209.18,2,291.780542188817,17
5enr__1__1.C__1.G,211.36999999999998,2,294.9059541616615,17
5eq9__1__1.A__1.E,74.77,2,101.710239405873,17
5eqe__1__1.A__1.C,70.825,2,96.17359330918235,17
5erd__1__1.B__1.H,59.58,2,80.25661966467314,17
5ers__1__1.A_2.A__2.B_2.C,90.16,2,123.48912826641865,25
5erv__1__1.A_2.A__1.B_1.C_1.O,85.225,2,116.49584220048371,29
5etl__1__1.A__1.J,47.99,2,63.85174234114525,17
5ezv__1__1.E__1.K_1.L,73.45,2,99.82933536791677,21
5f2n__1__1.B__1.E_1.F,67.15,2,90.91978992496628,21
5f5x__1__1.A__1.C,39.825,2,52.30468860436892,17
5f9t__2__1.B__1.G,65.59,2,88.74190103891172,17
5fa1__1__1.B__1.D,75.465,2,102.70725996734603,17
5fbc__1__1.A__1.E,35.07,2,45.58010311528485,17
5fli__2__1.F__1.W_1.X,63.485,2,85.79326576136381,21
5flj__2__1.L__1.YA_1.ZA,65.005,2,87.87215969805226,23
5fog__3__1.D__1.M,67.55,2,91.51375962116298,17
5fra__4__1.D__1.L,51.775,2,69.19039853910367,17
5fsc__1__2.A__2.D,44.385,2,58.7393603131665,17
5fux__1__1.A__1.C_1.E_1.F,45.91,2,60.88189386016174,25
5fuy__1__1.B__1.J_1.K,46.985,2,62.45874198220775,21
5h41__1__1.A__1.C_1.E_1.F,270.04,2,377.86372173046726,25
5h42__1__1.A__1.C,291.97,2,408.86328301768555,17
5h47__10__1.J__1.PB,55.71,2,74.78361317828927,19
5h4j__1__1.A_2.A__2.B,28.040000000000003,2,35.68060817867319,21
5hcn__1__1.A__1.C_1.D,67.185,2,91.05414021339172,21
5hmw__1__1.A__1.D,56.44,2,75.78770480757416,17
5hmx__1__1.A__1.D,93.865,2,128.75707378625845,17
5hmy__1__1.A__1.D,122.89,2,169.73391175601887,17
5hmz__1__1.A__1.D,100.085,2,137.5110557373479,17
5hvh__1__1.A__1.E,46.955,2,62.40217343971282,17
5i3q__1__1.A__1.D,57.935,2,77.91609621894567,17
5id7__1__1.A__1.D,56.525,2,75.93619723162334,17
5iul__2__1.E__1.P_1.Q,75.21000000000001,2,102.34663550894089,21
5j1x__1__1.A__1.E,47.83,2,63.56889962867062,17
5j3z__2__1.B__1.S,71.72000000000001,2,97.38274590501133,17
5j42__1__1.A__1.C_1.D,81.69000000000001,2,111.52488152874228,21
5j61__3__1.E_1.F__1.M,48.665,2,64.79219436012335,21
5jau__1__1.A__1.E,43.279999999999994,2,57.21908073361542,17
5jgq__2__1.B__1.D,28.950000000000003,2,36.925116113561515,17
5jjr__1__1.A__1.E,216.39499999999998,2,302.0123773125863,17
5jmy__2__1.B__1.M_1.N,78.065,2,106.41249950076354,21
5jqw__1__1.A__1.B,115.295,2,159.1202389704088,17
5k5m__1__1.A__1.D,107.81,2,148.4499976423038,17
5kgp__1__1.B__1.D_1.L,36.78,2,48.0691189850615,21
5kv8__1__1.B__1.S,86.825,2,118.80101030715186,17
5l58__1__1.A_2.A__1.C_2.C,173.365,2,241.1446255880483,25
5l6v__4__1.N_1.P__1.OA,113.39,2,156.28474077785074,22
5la4__1__1.A__1.E,105.345,2,144.99224548230157,17
5la7__1__1.A__1.D,50.529999999999994,2,67.42970265394916,17
5lia__1__1.A__1.D_1.M,200.98000000000002,2,280.19813311298134,21
5lnr__1__3.A_3.D__3.N,178.95999999999998,2,249.00058192703085,21
5lrr__1__1.B__1.L,31.115000000000002,2,39.97274634047553,17
5lx6__1__1.A__1.C,31.775000000000002,2,40.90612729164177,17
5m5e__1__1.A_1.B__1.F_1.K,30.57,2,39.20199994898219,25
5m5u__1__1.A__1.C,43.59,2,57.67162907357482,17
5m77__2__1.B__1.D_1.R,71.805,2,97.54538046468423,21
5m7u__1__1.A_1.B__1.D,104.475,2,143.71945327616578,21
5m8l__4__1.D__1.U,47.445,2,63.09513808527564,17
5m8m__3__1.C__1.Q,91.395,2,125.22153988032571,17
5m92__1__1.A__1.D_1.E_1.N,3.2,2,0.01414213562373112,25
5man__1__1.A__1.B,134.10000000000002,2,185.61553006146875,17
5ml8__1__1.A__1.B,44.105000000000004,2,58.428233329444424,17
5my0__2__1.D__1.G,3.225,2,0.0212132034355966,17
5n0m__1__2.A__2.B_2.I,64.74,2,87.52567737527085,21
5n2v__2__1.E_1.F__1.K_1.L_1.M_1.N,27.650000000000002,2,35.07249634685276,33
5nbx__2__1.B__1.D,26.775000000000002,2,33.8350594797763,17
5nmt__1__1.B__1.E,136.13,2,188.47224145746236,17
5nn4__1__1.A__1.D,204.165,2,284.7448297160108,17
5np8__1__1.A__1.B,46.44,2,61.68799559071441,17
5npp__1__1.B__1.O,122.545,2,169.27429234824763,17
5nr3__1__1.A__1.C,50.39,2,67.23171275521695,17
5o0t__1__1.A__1.F,2.96,2,0.014142135623730807,17
5o1j__1__1.A__1.B_1.D,115.53999999999999,2,159.36772634382407,21
5o22__1__1.A__1.E,2.895,2,0.049497474683058526,17
5o3w__2__1.B__1.F,84.86,2,115.97965425021754,17
5o3w__4__1.D__1.H,85.475,2,116.84939559107698,17
5oah__1__1.A__1.D_1.E,73.545,2,99.99196992758968,21
5odc__1__1.A_1.G__1.SA,197.965,2,275.97670562929767,22
5odi__1__1.A_1.G__1.N,208.175,2,290.359257558632,21
5oef__2__1.B__1.K_1.L,3.26,2,0.028284271247461454,21
5ohe__2__1.C_1.D__1.N_1.O,2.9000000000000004,2,0.04242640687119305,25
5ohf__3__1.E_1.F__1.T_1.U,2.91,2,0.05656854249492385,25
5oju__1__2.B__2.K,47.07,2,62.5082394568908,17
5oo2__1__2.B__2.P,47.339999999999996,2,62.96078779685019,17
5ost__1__1.A__1.P,143.995,2,199.59503112552676,17
5ov6__1__1.A__1.B,65.07000000000001,2,87.99236785085397,17
5qgm__1__1.A__1.F,2.895,2,0.0212132034355966,17
5qha__1__1.A__1.D,2.87,2,0.014142135623730807,17
5qpg__1__2.A__2.H,39.615,2,51.936993078151914,17
5qto__1__1.A_1.B__1.H,31.505000000000003,2,40.53843176542477,21
5qtp__1__1.A_1.B__1.G,31.32,2,40.29094439200948,21
5rm2__2__1.B__1.H_1.M_1.N,59.07,2,79.53537074786287,25
5slg__1__1.A__1.G,45.35,2,60.13236067210401,17
5sun__1__1.A_1.B__1.D_1.J,80.1,2,109.2479976933216,25
5svf__2__1.C__1.L,84.91499999999999,2,116.05743599614804,17
5svl__2__3.B__3.T,69.61500000000001,2,94.39168422059224,17
5t2p__1__1.A__1.G,60.015,2,80.85766042868171,17
5t64__1__1.B__1.M,94.21499999999999,2,129.3369013468314,17
5tiy__1__1.A__1.C,57.755,2,77.66153777771852,17
5tw8__2__1.B__1.G,76.935,2,104.8002960396582,17
5u1w__1__1.A_2.A_3.A__3.E,38.82,2,50.869261838560234,25
5u1x__1__1.A_3.A__1.E,71.665,2,97.347390565952,21
5u1y__1__1.A_2.A__2.E,62.1,2,83.76386929935842,21
5u8z__1__1.D__1.O_1.P,52.575,2,70.37833793149707,21
5ufi__3__1.C__1.G,51.935,2,69.44495698033083,17
5ui4__1__1.D_1.F__1.L,45.955,2,60.97381774171598,21
5uj7__1__1.C__1.K,64.345,2,87.03777369625213,17
5us1__4__1.G__1.X,75.185,2,102.36784871237649,17
5uy8__1__1.A_1.B__1.G,61.0,2,82.26480292324294,21
5uz0__1__1.A_1.B__1.F,60.97,2,82.17995010950055,21
5v3a__2__2.C_3.C_3.D__3.L,47.17,2,62.70622935562304,25
5v3x__1__1.A__1.C,94.57,2,129.71166794086028,17
5v3y__1__1.A__1.C,77.465,2,105.53568709209222,17
5vr7__1__1.A_1.B__1.C,38.870000000000005,2,50.954114652302614,21
5vro__1__1.A_1.B__1.C,38.45,2,50.36014495610591,21
5vsj__1__1.B__1.E,69.045,2,93.64215103253449,17
5vt4__1__1.A__1.E,183.84,2,255.94437051828274,17
5vwo__1__1.A_1.B__1.D,46.76,2,62.126401795050064,21
5w6y__1__1.A_1.B__1.D,46.725,2,62.06276218474328,21
5wdk__1__1.F__1.W,43.45,2,57.40292849672393,17
5wdl__1__1.F__1.V,85.16,2,116.41806045455318,17
5wgt__2__1.A_2.A__1.O,202.32999999999998,2,282.1356056934324,21
5wgu__1__1.A__1.N,66.92999999999999,2,90.66523148373912,17
5wgz__1__1.A__1.P,67.35000000000001,2,91.2450590443121,17
5x72__1__1.A__1.B_1.C,60.18,2,81.06272139522581,21
5xjd__1__1.A_1.B__1.C,30.19,2,38.66459879528042,21
5xmp__1__1.A_1.B__1.G_1.H,98.405,2,135.2200297663035,25
5xpi__1__1.A__1.B,66.31,2,89.77427693944408,17
5y4z__1__1.A__1.B_1.C,92.17,2,126.35998179803606,21
5yea__2__1.B__1.G,43.43,2,57.3887863611002,17
5yij__1__1.A_1.C__1.E,25.285,2,31.75616554308785,21
5yjo__1__1.A__1.E_1.F,96.76,2,132.83707991370483,21
5ylt__1__1.A__1.C,55.584999999999994,2,74.57855221174516,17
5zdq__1__2.A__2.E_2.F_2.G_2.H,56.050000000000004,2,75.2503036538724,29
5zk4__2__1.B__1.J_1.N,103.92,2,142.94870688467245,21
5zq7__1__1.A_1.B__1.E,34.324999999999996,2,44.54065614694063,21
5zqs__1__1.B__1.D,106.505,2,146.63273321465437,17
5zqx__1__1.A__1.E,105.83,2,145.63571265318132,17
6a8p__3__1.C__1.F,75.75500000000001,2,103.13152403605797,17
6a9a__1__1.A_2.A__2.C_2.D,57.68,2,77.5413296249168,25
6apl__1__1.A__1.G,58.7,2,78.96968532291363,17
6apl__3__1.C__1.N,54.435,2,72.96634875063984,17
6apw__1__1.A__1.B,74.555,2,101.42032562558651,17
6aqn__1__1.A__1.B,36.89,2,48.16811393442762,17
6au0__1__1.A__1.B,75.41,2,102.65776249266297,17
6b24__1__1.A_1.B_1.C__1.H,25.83,2,32.526911934581186,25
6b2a__1__1.A_1.B_1.C__1.I_1.L,25.65,2,32.272353493354025,29
6b63__1__1.A_1.B__1.D_1.E_1.F_1.I_1.L,34.235,2,44.413376926327054,37
6bjo__1__1.B__1.D,25.724999999999998,2,32.32185096803708,17
6bkx__1__2.A__2.F,46.975,2,62.416315575336554,17
6bkz__1__1.A_1.B__1.D,88.675,2,121.43144753316581,21
6bl0__1__1.A__1.G,47.685,2,63.46283361149264,17
6bo6__1__3.A__3.B,54.339999999999996,2,72.81785632659066,17
6boi__1__1.A__1.C,71.87,2,97.62316221061475,17
6bsl__1__1.A__1.D_1.F,33.834999999999994,2,43.81940723013034,21
6btn__1__1.A__1.C_1.D_1.F,31.79,2,40.9414826307011,25
6bto__1__1.A__1.D_1.F,32.835,2,42.41933580338099,21
6btp__1__1.A__1.D_1.F,33.055,2,42.716320651479336,21
6c0m__1__1.B__1.R,88.49,2,121.12739161725558,17
6cfc__1__1.A__1.B,84.155,2,114.99677582436821,17
6cq8__1__1.A__1.H,36.715,2,47.9064844253886,17
6cq9__1__1.A__1.F,66.22,2,89.63285558320676,17
6ddh__1__2.A__2.B,93.8,2,128.622723497833,17
6dft__2__1.E_1.F_1.G_1.H__1.T_1.U,76.685,2,104.50331119155986,33
6dte__1__1.A__1.C,85.5,2,116.89889306576003,17
6e07__4__1.F__1.QA,130.825,2,180.95569637344934,18
6e08__1__1.A__1.B,54.724999999999994,2,73.4047549549755,17
6e1a__1__1.A__1.B_1.C_1.G,98.81,2,135.72207558094593,25
6e6i__1__1.F_1.G_2.G__2.V_2.W,82.535,2,112.73403412457128,29
6el3__3__1.A__1.G,2.8600000000000003,2,0.01414213562373112,17
6eut__1__1.A__1.C,31.86,2,41.02633544444348,17
6ex0__1__2.B__2.D,52.05,2,69.62173367562747,17
6f1q__1__1.A_3.A__3.D,3.205,2,0.007071067811865324,21
6f22__1__1.A__1.C,28.865,2,36.81905009638353,17
6f5w__1__1.B__1.HA,40.169999999999995,2,52.8208765546351,18
6f83__1__1.A__1.C,2.87,2,0.04242640687119305,17
6fgx__1__1.A__1.C_1.D,56.905,2,76.47359838532512,21
6fhv__1__3.A__3.G,59.775,2,80.4899649024647,17
6fhy__1__1.A__1.C,59.415,2,79.9808480200104,17
6fl8__1__1.A__1.C_1.D_1.E_1.G,70.04,2,95.03515139147198,29
6fl8__2__1.B__1.J_1.K_1.L,61.445,2,82.89412795849897,25
6flu__1__1.B__1.R,59.565,2,80.19298005436634,17
6fns__2__1.B__1.E,39.214999999999996,2,51.4278761956976,17
6fnt__2__1.B__1.D,38.614999999999995,2,50.57934805827374,17
6fxk__1__2.A__2.B,73.335,2,99.6808429438676,17
6fxr__1__1.A__1.B,136.67499999999998,2,189.28541425582688,17
6g27__1__1.A__1.B,46.12,2,61.19302084388382,17
6g3y__1__1.A__1.D,72.86,2,99.0232336373641,17
6g9s__1__1.A__1.B,157.545,2,218.8141934381771,17
6gbx__1__1.A__1.D_1.F,81.815,2,111.72994249528637,21
6gid__1__1.A__1.C,75.85,2,103.19516364636475,17
6gw2__1__1.A__1.C,81.11999999999999,2,110.69049552694214,17
6gw4__1__1.A__1.B,36.434999999999995,2,47.49636249230039,17
6gwv__3__1.O_1.P__1.CA,33.510000000000005,2,43.37392995798283,22
6gxv__2__1.B__1.D,154.565,2,214.5574106154341,17
6gy9__1__1.A_1.B__1.C,34.955,2,45.360900013117025,21
6h15__1__1.D__1.G,69.085,2,93.67043530378194,17
6h6m__1__1.C_1.D__1.X,36.544999999999995,2,47.69435239103263,21
6h7e__1__1.A__1.C,66.02,2,89.29344432823721,17
6hbz__1__1.A_1.B__1.C_1.D,116.38499999999999,2,160.60516321090054,25
6hmh__1__1.A__1.B_1.D_1.E,70.24000000000001,2,95.33213623957035,25
6hph__1__1.A__1.B_1.C,48.224999999999994,2,64.16994039267918,21
6hso__1__1.A_2.A__1.L_1.M_1.N,47.025,2,62.487026253455205,29
6hto__1__1.B__1.O_1.P_1.Q,3.15,2,0.028284271247461926,25
6hvh__1__1.A__1.B_1.C,49.169999999999995,2,65.54879861599295,21
6hvj__1__1.A__1.B,48.410000000000004,2,64.44571203734195,17
6i1g__2__1.B__1.D,136.76,2,189.41976454425233,17
6i1h__2__1.B__1.D,110.41499999999999,2,152.11988183666196,17
6i34__1__1.B__1.L,256.205,2,358.26979282378807,17
6i35__2__1.C__1.N_1.P,150.645,2,209.0561198578028,21
6i5p__4__1.G__1.H,29.36,2,37.50494367413448,17
6i6r__2__1.B__1.M,57.285000000000004,2,76.99685740340317,17
6i6x__1__1.A__1.G,135.07000000000002,2,186.98731721697067,17
6i6x__2__1.B__1.E,110.95,2,152.8482018212841,17
6i6x__2__1.B__1.S,57.59,2,77.42819253992695,17
6iik__1__1.B__1.D,40.084999999999994,2,52.70066840183338,17
6iil__1__1.B__1.D,80.11,2,109.27628196456905,17
6imj__1__1.A__1.E_1.G_1.H,44.169999999999995,2,58.43530439725628,25
6iqx__2__1.B__1.Q,123.96,2,171.31783094587675,17
6iqy__2__1.B__1.S,129.07500000000002,2,178.5515333174151,17
6jd5__2__1.B__1.E_1.F,69.835,2,94.73109547556177,21
6jo0__1__1.A__1.B,51.565000000000005,2,68.86512941975786,17
6kal__1__1.A__1.G_1.H,72.795,2,98.93130975580986,21
6kfe__1__1.A_2.A__1.D,45.85,2,60.79704104641936,21
6kx8__2__1.B__1.D,111.45,2,153.51288219559947,17
6l3r__1__1.A__1.E,71.13499999999999,2,96.56957310664679,17
6lel__1__1.A_2.B__1.C,60.61,2,81.69911749829369,21
6lfr__1__1.A__1.B,48.5,2,64.54470698670805,17
6lft__1__1.A__1.B_1.C,41.910000000000004,2,55.25332388191683,21
6lil__1__1.B__1.K,90.81,2,124.39422494633745,17
6lq9__1__1.C__1.J,209.525,2,292.3391565459544,17
6lsa__2__1.D__1.E,57.12,2,76.73522789436413,17
6m06__2__1.B__1.D,73.29,2,99.64548760480828,17
6m3z__1__1.A_1.B_1.C__1.E_1.L,59.215,2,79.72628957878324,29
6m47__1__1.A__1.G,58.315,2,78.42521310139999,17
6mcj__1__1.A__1.C,44.165,2,58.44237546506815,17
6ms8__1__1.A__1.I,49.48,2,65.97306268470489,17
6mx3__1__1.A_1.B__1.C_1.D,42.714999999999996,2,56.37762366400343,25
6o9x__1__1.A__1.B,80.63499999999999,2,110.0046019491912,17
6oa1__1__1.A__1.B,90.715,2,124.25987465791201,17
6oa3__1__1.A__1.B,50.589999999999996,2,67.51455546769155,17
6oug__1__1.A_1.B_1.C_1.D__1.I,29.5,2,37.674649301619255,29
6pai__1__1.B_1.C__1.G,49.63,2,66.2134789903083,21
6pe3__1__1.A__1.B,64.855,2,87.70245407056748,17
6peu__1__1.A_1.E__1.I_1.J_1.K,25.27,2,31.74909447527598,29
6pgu__1__1.A__1.C,59.535000000000004,2,80.13641151187143,17
6pia__1__1.A_1.B__1.J_1.L_1.Q,69.81500000000001,2,94.73109547556177,29
6pyy__1__1.D__1.P,66.71,2,90.31167809314584,17
6q8n__2__1.B__1.W,73.97,2,100.57886855597452,17
6qp8__1__1.B__1.I,108.35000000000001,2,149.227815101609,17
