mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,stereochemistry_preserved,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,score,method,protein,rank
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C24H33N3O6/c1-2-3-5-10-17(14-19(28)26-33)23(30)27-18-12-11-16(13-18)21(27)22(29)25-20(24(31)32)15-8-6-4-7-9-15/h4,6-9,16-18,20-21,33H,2-3,5,10-14H2,1H3,(H,25,29)(H,26,28)(H,31,32)/t16-,17+,18+,20-,21-/m0/s1","InChI=1S/C24H33N3O6/c1-2-3-5-10-17(14-19(28)26-33)23(30)27-18-12-11-16(13-18)21(27)22(29)25-20(24(31)32)15-8-6-4-7-9-15/h4,6-9,16-18,20-21,33H,2-3,5,10-14H2,1H3,(H,25,29)(H,26,28)(H,31,32)/t16-,17+,18+,20-,21-/m0/s1",True,True,True,True,True,True,True,True,True,35,0.9887245098064308,1.020117233233243,0,0,48,1.0396042861355979,0,445,0.9500676799472445,0,35,48,445,1,1,2.048382395147841e-05,0,0,,89.65668736186609,218.8551762979664,2.4410357190048564,2.489797166437458,0,16,748,C,C,1.7,1.7,3.4,2.660704848343761,3.4,0.7825602495128708,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.045143597599298,True,0,10,1585,O,O,1.55,1.55,3.1,3.045143597599298,3.1,0.9823043863223542,False,0.019917324314167605,,,,0.7818538782724667,0.6634044881413363,0.23166732506793145,0.15,diffdock,6bto__1__1.A__1.D_1.F,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C24H33N3O6/c1-2-3-5-10-17(14-19(28)26-33)23(30)27-18-12-11-16(13-18)21(27)22(29)25-20(24(31)32)15-8-6-4-7-9-15/h4,6-9,16-18,20-21,33H,2-3,5,10-14H2,1H3,(H,25,29)(H,26,28)(H,31,32)/t16-,17+,18+,20-,21-/m0/s1","InChI=1S/C24H33N3O6/c1-2-3-5-10-17(14-19(28)26-33)23(30)27-18-12-11-16(13-18)21(27)22(29)25-20(24(31)32)15-8-6-4-7-9-15/h4,6-9,16-18,20-21,33H,2-3,5,10-14H2,1H3,(H,25,29)(H,26,28)(H,31,32)/t16-,17+,18+,20-,21-/m0/s1",True,True,True,True,True,True,True,True,True,35,0.9887527595411428,1.020185028281515,0,0,48,1.0396694327357152,0,445,0.949858025330069,0,35,48,445,1,1,3.280200832198312e-05,0,0,,89.65668736186609,179.3879993003581,2.0008323369825693,2.5936160587103108,0,16,748,C,C,1.7,1.7,3.4,2.670687368450302,3.4,0.7854962848383241,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.8783876146203795,True,0,10,1585,O,O,1.55,1.55,3.1,2.8783876146203795,3.1,0.9285121337485095,False,0.017827997489014438,,,0.0,0.8908976620479055,0.817358772196678,0.2297145842370552,0.16,diffdock,6bto__1__1.A__1.D_1.F,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C24H33N3O6/c1-2-3-5-10-17(14-19(28)26-33)23(30)27-18-12-11-16(13-18)21(27)22(29)25-20(24(31)32)15-8-6-4-7-9-15/h4,6-9,16-18,20-21,33H,2-3,5,10-14H2,1H3,(H,25,29)(H,26,28)(H,31,32)/t16-,17+,18+,20-,21-/m0/s1","InChI=1S/C24H33N3O6/c1-2-3-5-10-17(14-19(28)26-33)23(30)27-18-12-11-16(13-18)21(27)22(29)25-20(24(31)32)15-8-6-4-7-9-15/h4,6-9,16-18,20-21,33H,2-3,5,10-14H2,1H3,(H,25,29)(H,26,28)(H,31,32)/t16-,17+,18+,20-,21-/m0/s1",True,True,True,True,True,True,True,True,True,35,0.9887554491371611,1.0200925993270171,0,0,48,1.0396533294145387,0,445,0.9513128864357002,0,35,48,445,1,1,3.263008600963766e-05,0,0,,89.65668736186609,218.12908887822456,2.432937188475714,2.592519419406534,0,16,748,C,C,1.7,1.7,3.4,2.6093074119390374,3.4,0.767443356452658,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.122600252994289,True,0,10,1585,O,O,1.55,1.55,3.1,3.122600252994289,3.1,1.0072904041917061,False,0.0175153259101714,,,,0.8106198348588975,0.7230463856378093,0.26219527790511404,0.21,diffdock,6bto__1__1.A__1.D_1.F,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1","InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1",True,True,True,True,True,True,True,True,True,19,0.9858777474651854,1.0082303222622129,0,0,28,1.0073471632360764,0,89,1.009014423096276,0,19,28,89,1,1,1.4405063906174474e-05,0,0,,70.71651340484127,113.33572968885096,1.6026770019050738,2.4036303896398072,1,12,2392,C,C,1.7,1.7,3.4,2.4036303896398072,3.4,0.7069501145999433,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.037948181104422926,,,,36.3293410042238,1.6511761973965178,36.07982348401357,0.07,diffdock,6pyy__1__1.D__1.P,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1","InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1",True,True,True,True,True,True,True,True,True,19,0.9858777474651854,1.0082303222622129,0,0,28,1.0073471632360764,0,89,1.009014423096276,0,19,28,89,1,1,1.4405063906174474e-05,0,0,,70.71651340484127,113.33572968885096,1.6026770019050738,2.4036303896398072,1,12,2392,C,C,1.7,1.7,3.4,2.4036303896398072,3.4,0.7069501145999433,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.037948181104422926,,,,36.3293410042238,1.6511761973965178,36.07982348401357,,diffdock,6pyy__1__1.D__1.P,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1","InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1",True,True,True,True,True,True,True,True,True,19,0.9859066136609375,1.008214596915014,0,0,28,1.007366173130119,0,89,1.0090297546172031,0,19,28,89,1,1,1.3519452714493464e-05,0,0,,70.71651340484127,114.02700311959525,1.6124522778266517,2.5041916739738594,0,13,311,C,N,1.7,1.6,3.3,2.5041916739738594,3.3,0.7588459618102604,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02295851813201148,,,,40.400389106913316,1.4306717808133906,40.14386772343927,0.42,diffdock,6pyy__1__1.D__1.P,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1","InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1",True,True,True,True,True,True,True,True,True,19,0.985886784537674,1.0082450401427507,0,0,28,1.0073596042543396,0,89,1.009011201615376,0,19,28,89,1,1,1.4391951172789268e-05,0,0,,70.71651340484127,118.51950004999455,1.675980536137132,1.6224193816643095,4,0,1014,O,C,1.55,1.7,3.25,1.6294605395651676,3.25,0.5013724737123593,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0727509778357236,,,,36.464920434931464,0.6645422194965459,36.21657236004028,0.45,diffdock,6pyy__1__1.D__1.P,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1","InChI=1S/C12H9FN2O2/c13-6-1-2-10-7(3-6)9(5-14-10)8-4-11(16)15-12(8)17/h1-3,5,8,14H,4H2,(H,15,16,17)/t8-/m0/s1",True,True,True,True,True,True,True,True,True,19,0.9859211698179712,1.0082242505599972,0,0,28,1.0073781471722572,0,89,1.0090148737689497,0,19,28,89,1,1,2.2134190722629728e-05,0,0,,70.71651340484127,112.82601459238037,1.5954691366989295,1.658850743737966,5,0,1016,O,N,1.55,1.6,3.1500000000000004,1.658850743737966,3.1500000000000004,0.5266192837263384,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.08302872062663186,,,,36.18354598294645,0.9446622881095296,35.886704400273295,0.54,diffdock,6pyy__1__1.D__1.P,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)","InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)",True,True,True,True,True,True,True,True,True,25,0.9998369338050399,1.008083880929062,0,0,35,1.0013239571176202,0,193,0.9977530836335868,0,25,35,193,3,3,0.00017168774965959022,0,0,,71.20591875495641,86.58847170747154,1.2160291338343892,2.5117401816270677,0,11,1883,N,C,1.6,1.7,3.3,2.5117401816270677,3.3,0.7611333883718387,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01815749235474006,,,,36.05345109140039,1.5696287728247014,35.5469568738004,,diffdock,6yyd__1__1.A__1.B,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)","InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)",True,True,True,True,True,True,True,True,True,25,0.9998369338050399,1.008083880929062,0,0,35,1.0013239571176202,0,193,0.9977530836335868,0,25,35,193,3,3,0.00017168774965959022,0,0,,71.20591875495641,86.58847170747154,1.2160291338343892,2.5117401816270677,0,11,1883,N,C,1.6,1.7,3.3,2.5117401816270677,3.3,0.7611333883718387,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01815749235474006,,,,36.05345109140039,1.5696287728247014,35.5469568738004,1.51,diffdock,6yyd__1__1.A__1.B,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)","InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)",True,True,True,True,True,True,True,True,True,25,0.9999252254169027,1.0080418069981232,0,0,35,1.0013007195886288,0,193,1.0010792704622944,0,25,35,193,3,3,0.00015022702633995917,0,0,,71.20591875495641,95.48038090187609,1.3409051181609817,1.5242829035320224,13,5,809,N,N,1.6,1.6,3.2,1.5242829035320224,3.2,0.476338407353757,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10041920731707317,,,,18.683236728310405,1.2456171494334078,18.11020625616795,1.56,diffdock,6yyd__1__1.A__1.B,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)","InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)",True,True,True,True,True,True,True,True,True,25,0.9999076146593145,1.0080756153878612,0,0,35,1.0012728449335033,0,193,0.9975462894195101,0,25,35,193,3,3,0.0001894569713134423,0,0,,71.20591875495641,88.73301461126552,1.2461466148147846,2.6299369574193205,0,4,126,N,N,1.6,1.6,3.2,2.6299369574193205,3.2,0.8218552991935376,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008408178864895853,,,,13.103141591518856,1.0857429704338435,12.935708832308816,1.59,diffdock,6yyd__1__1.A__1.B,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)","InChI=1S/C15H10F2N6/c16-12-2-1-9(3-13(12)17)6-23-7-10(5-22-23)14-11(4-18)15(19)21-8-20-14/h1-3,5,7-8H,6H2,(H2,19,20,21)",True,True,True,True,True,True,True,True,True,25,0.9999085321439732,1.0080304211274584,0,0,35,1.0012523245439215,0,193,0.9930571257484782,0,25,35,193,3,3,0.0001668405768395071,0,0,,71.20591875495641,177.93974165127196,2.498945941047719,0.846754994080342,18,13,1674,C,N,1.7,1.6,3.3,0.846754994080342,3.3,0.2565924224485885,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.15439202148062908,,,,20.14445385127348,0.6018051543903624,20.090006127614767,2.05,diffdock,6yyd__1__1.A__1.B,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.963704749217892,1.0114990736423177,0,0,35,1.0380285412620478,0,173,0.7858152930510452,0,23,35,173,1,1,3.3656780350809806e-05,0,0,,39.08128874055296,537.1584675213325,13.744645707242157,2.442443270579687,0,18,1927,O,N,1.55,1.6,3.1500000000000004,2.442443270579687,3.1500000000000004,0.7753788160570434,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.600757030174099,True,0,18,3307,O,O,1.55,1.55,3.1,2.600757030174099,3.1,0.8389538807013223,False,0.040261800872669576,,,0.0,0.7872719000100632,0.7777731384170619,0.07665562979007008,,diffdock,3p60__1__1.A_1.B__1.D,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.963704749217892,1.0114990736423177,0,0,35,1.0380285412620478,0,173,0.7858152930510452,0,23,35,173,1,1,3.3656780350809806e-05,0,0,,39.08128874055296,537.1584675213325,13.744645707242157,2.442443270579687,0,18,1927,O,N,1.55,1.6,3.1500000000000004,2.442443270579687,3.1500000000000004,0.7753788160570434,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.600757030174099,True,0,18,3307,O,O,1.55,1.55,3.1,2.600757030174099,3.1,0.8389538807013223,False,0.040261800872669576,,,0.0,0.7872719000100632,0.7777731384170619,0.07665562979007008,0.03,diffdock,3p60__1__1.A_1.B__1.D,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9637453829626729,1.0114762535643886,0,0,35,1.0380321872621447,0,173,0.8024224494962868,0,23,35,173,1,1,3.0841026724836664e-05,0,0,,39.08128874055296,596.9690852229307,15.27506140306683,2.412223515762999,0,18,1927,O,N,1.55,1.6,3.1500000000000004,2.412223515762999,3.1500000000000004,0.7657852430993647,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.1261291353066962,True,1,14,3308,O,O,1.55,1.55,3.1,2.1261291353066962,3.1,0.6858481081634504,True,0.036218905472636814,,,0.0004286326618088298,0.7883702199070967,0.7837388310493263,0.07984112400664228,0.03,diffdock,3p60__1__1.A_1.B__1.D,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9637516948469634,1.0115261445399877,0,0,35,1.0380351382565434,0,173,0.7966434472283287,0,23,35,173,1,1,3.0120216623464026e-05,0,0,,39.08128874055296,574.631269119139,14.703488232793845,2.3732489755607182,0,18,1927,O,N,1.55,1.6,3.1500000000000004,2.3732489755607182,3.1500000000000004,0.7534123731938788,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.6881901160446224,True,0,18,3307,O,O,1.55,1.55,3.1,2.6881901160446224,3.1,0.8671581019498782,False,0.04098198376559097,,,0.0,0.7963557870358293,0.7755410676220502,0.07712299463617744,0.03,diffdock,3p60__1__1.A_1.B__1.D,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9637310159323786,1.0115014940754283,0,0,35,1.0380522570355861,0,173,0.7781963342721137,0,23,35,173,1,1,1.8242072931587245e-05,0,0,,39.08128874055296,463.579517785839,11.861930164672453,2.380835571810871,0,4,523,O,N,1.55,1.6,3.1500000000000004,2.380835571810871,3.1500000000000004,0.7558208164478954,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03702966354768067,,,,27.126879629613605,0.7928727013191296,26.592739854528727,0.04,diffdock,3p60__1__1.A_1.B__1.D,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N3O/c1-15-13(17)6-8-16-7-5-10-3-2-4-12(14)11(10)9-16/h2-4H,5-9,14H2,1H3,(H,15,17)","InChI=1S/C13H19N3O/c1-15-13(17)6-8-16-7-5-10-3-2-4-12(14)11(10)9-16/h2-4H,5-9,14H2,1H3,(H,15,17)",True,True,True,True,True,True,True,True,True,18,0.9894019099478158,1.0079042498143023,0,0,24,1.0050293169541231,0,94,0.9967330680898716,0,18,24,94,1,1,2.9388289194577787e-05,0,0,,39.118618063066144,5149.415702287326,131.6359308497441,2.177612375975118,1,5,143,C,O,1.7,1.55,3.25,2.177612375975118,3.25,0.6700345772231132,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,4.619936196529125,True,0,5,1171,C,O,1.7,1.55,3.25,4.619936196529125,3.25,1.421518829701269,False,0.026981450252951095,,,,2.0171820660632145,0.866964910483414,1.264225903570842,,diffdock,5bzo__1__1.A__1.B,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N3O/c1-15-13(17)6-8-16-7-5-10-3-2-4-12(14)11(10)9-16/h2-4H,5-9,14H2,1H3,(H,15,17)","InChI=1S/C13H19N3O/c1-15-13(17)6-8-16-7-5-10-3-2-4-12(14)11(10)9-16/h2-4H,5-9,14H2,1H3,(H,15,17)",True,True,True,True,True,True,True,True,True,18,0.9894019099478158,1.0079042498143023,0,0,24,1.0050293169541231,0,94,0.9967330680898716,0,18,24,94,1,1,2.9388289194577787e-05,0,0,,39.118618063066144,5149.415702287326,131.6359308497441,2.177612375975118,1,5,143,C,O,1.7,1.55,3.25,2.177612375975118,3.25,0.6700345772231132,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,4.619936196529125,True,0,5,1171,C,O,1.7,1.55,3.25,4.619936196529125,3.25,1.421518829701269,False,0.026981450252951095,,,,2.0171820660632145,0.866964910483414,1.264225903570842,,diffdock,5bzo__1__1.A__1.B,2
