protein,model,confidence,protein_ca_aligned_rmsd,protein_backbone_aligned_rmsd,ligand_rmsd,ligand_coordinate_rmsd,binding_site_aligned_rmsd,atom_count_match
3n13__1__1.A__1.B,2,0.957004725933075,0.4505283133642672,0.4499588947764785,1.013396335924914,24.33696640631426,,True
3n15__1__1.A__1.B,0,0.9583969116210938,0.4740583721381218,0.4733843446908941,1.4196736113676665,10.844156468681248,,True
3n15__1__1.A__1.B,1,0.955803394317627,0.436693771823792,0.4417110251537789,0.8568771482153312,19.63225037779805,,True
3n15__1__1.A__1.B,2,0.9547306895256042,0.4562367419316274,0.4554531609242139,1.0835218767340244,7.556768719681623,,True
3n2v__1__1.A__1.B_1.G,0,0.9856342673301696,0.1543862091797364,0.1531958689974858,0.2956484677244005,15.488595666112966,,True
3n2v__1__1.A__1.B_1.G,1,0.985444962978363,0.1613182340439997,0.1692887563679486,0.1828065864325968,15.92648463513946,,True
3n2v__1__1.A__1.B_1.G,2,0.9852548837661744,0.144428020295144,0.1446941423925489,0.2248668079836128,7.663684791491188,,True
3n5h__1__2.A__2.B_2.D,0,0.9783293604850768,0.3412587016493034,0.3528051759599905,0.4926781490852571,112.31257242624264,,True
3n5h__1__2.A__2.B_2.D,1,0.9782559275627136,0.3945407029243608,0.4021603529237244,0.4975162715331668,112.85580686236554,,True
3n5h__1__2.A__2.B_2.D,2,0.977957248687744,0.3558873713291781,0.3651291001870517,0.4918503523731897,109.560977560697,,True
3n5j__1__2.A__2.B_2.D,0,0.9754252433776855,0.3677831474039876,0.3980052635154535,0.5020276003777729,118.1140717651561,,True
3n5j__1__2.A__2.B_2.D,1,0.9749850630760192,0.3802125458612871,0.4114039554360321,0.5213363018354568,119.32151317460644,,True
3n5j__1__2.A__2.B_2.D,2,0.97476464509964,0.3942888827063319,0.429314640181278,0.5089803618611133,119.15838947920444,,True
3n76__1__12.A_7.A__12.B,0,0.9684475064277648,0.4288953651786766,0.4290937662653629,1.250007518341813,106.00658366711346,,True
3n76__1__12.A_7.A__12.B,1,0.9682500958442688,0.4131381202956787,0.4262073082082894,0.5658647246147437,108.34872240699136,,True
3n76__1__12.A_7.A__12.B,2,0.9669594168663024,0.4493911576655747,0.4543065583831819,1.3055349603697437,98.2619195085258,,True
3nkn__1__1.A__1.D,0,0.9123921394348145,2.969693021161115,2.955935244251701,0.9924205743304244,85.58606301929571,,True
3nkn__1__1.A__1.D,1,0.9053590893745422,2.8803503154848595,2.9112429965157176,1.484013718009737,71.3177375136889,,True
3nkn__1__1.A__1.D,2,0.9048674702644348,2.6398441215433355,2.6546202394080782,1.0168147227162496,60.33825109568319,,True
3nkp__1__1.A__1.D,0,0.9152867197990416,1.2300186460361977,1.2219009542691528,0.8888585632158641,81.34866043325923,,True
3nkp__1__1.A__1.D,1,0.914268672466278,1.1685706312966642,1.165982170598686,2.2143025144141206,94.89077695002068,,True
3nkp__1__1.A__1.D,2,0.9088709950447084,1.15355247583165,1.1528952830612738,1.1965629223400045,56.82156052157617,,True
3nq7__1__1.A_1.B__1.D,0,0.9826526045799256,3.7843056513291433,3.4953022793769177,0.7973090451574244,26.17899690938937,,True
3nq7__1__1.A_1.B__1.D,1,0.98260498046875,3.789780670954568,3.497637064788794,0.8361558783988892,24.22754537992579,,True
3nq7__1__1.A_1.B__1.D,2,0.9825252890586852,3.772550209151426,3.482718746890303,0.080426137995021,28.590042084772993,,True
3nqa__1__1.A_1.B__1.C,0,0.9822177290916444,3.784303737369836,3.4937677486610057,0.7964524794209726,26.7787317228023,,True
3nqa__1__1.A_1.B__1.C,1,0.9822063446044922,3.790791460471623,3.4984883348291307,0.7954349888323466,26.396765079008517,,True
3nqa__1__1.A_1.B__1.C,2,0.9820985794067384,3.7818389920447215,3.4912925282908405,0.7969997830044299,26.26218101792351,,True
3nqc__1__1.A_1.B__1.C,0,0.9836034178733826,3.7875805763146464,3.4967132486368655,0.7908044278328161,20.310475983635104,,True
3nqc__1__1.A_1.B__1.C,1,0.983517289161682,3.78412118598966,3.4943652423911664,0.5254233919914805,30.149291138960766,,True
3nqc__1__1.A_1.B__1.C,2,0.9833988547325134,3.7839802210216593,3.4920908750887034,0.1010115548963183,22.759415479193343,,True
3nqd__1__1.A_1.B__1.C,0,0.9838436245918274,3.804260402385768,3.5171222464619936,0.7877346769618365,20.192327648481648,,True
3nqd__1__1.A_1.B__1.C,1,0.9837570190429688,3.7937503991934234,3.509761696663223,0.7943157054799547,27.71234888341953,,True
3nqd__1__1.A_1.B__1.C,2,0.9836061596870422,3.779590890805616,3.491408358155919,0.5418556082152093,15.029746179735463,,True
3nqe__1__1.A_1.B__1.C,0,0.9842761158943176,3.8072819029281986,3.5230929862573945,0.8377891958654343,23.465659867133503,,True
3nqe__1__1.A_1.B__1.C,1,0.984187126159668,3.786641773251164,3.5039076847883703,0.1090872618971602,26.467481348903327,,True
3nqe__1__1.A_1.B__1.C,2,0.9840488433837892,3.786480692163715,3.503101836642168,0.5516919741358323,22.02900112351897,,True
3nqf__1__1.A_1.B__1.C,0,0.9829665422439576,3.791259740420267,3.5080848069573465,0.8358788101019102,22.169219879045237,,True
3nqf__1__1.A_1.B__1.C,1,0.9829034209251404,3.7963319574873537,3.5125513193649143,0.7859517139586089,20.12556584749403,,True
3nqf__1__1.A_1.B__1.C,2,0.9828500747680664,3.78923358374673,3.5051222841507443,0.5413094982771249,18.63420172327316,,True
3nqg__1__1.A_1.B__1.E,0,0.9829004406929016,3.789538352024688,3.5057538779541866,0.7939831380210032,23.73911336132456,,True
3nqg__1__1.A_1.B__1.E,1,0.9828092455863952,3.795276658542892,3.507988876182206,0.0866766463236437,26.5768149726582,,True
3nqg__1__1.A_1.B__1.E,2,0.982787549495697,3.7838350485606473,3.499616092755856,0.5283174885048878,27.398371511825296,,True
3nqm__1__1.A_1.B__1.C,0,0.9833280444145204,3.7899443212236656,3.5038452718731663,0.1222512542994416,23.494079958383324,,True
3nqm__1__1.A_1.B__1.C,1,0.9831627011299132,3.777795497556792,3.4910296536903136,0.7867297126685139,27.909170517949832,,True
3nqm__1__1.A_1.B__1.C,2,0.9830686450004578,3.769839641622075,3.4804956265420803,0.5499820948604984,16.562356566788875,,True
3ntp__1__1.A__1.B,0,0.9697367548942566,1.8686754615697887,1.8866001512619908,2.304768681414033,90.58917224659126,,True
3ntp__1__1.A__1.B,1,0.9683707356452942,1.794343192775996,1.8032185001766492,2.3302500603983405,95.77060446140678,,True
3ntp__1__1.A__1.B,2,0.9679881930351256,1.8412456793865664,1.8569920144313985,2.4042394992861085,92.42834671613151,,True
3nwd__3__1.C_3.C__3.O,0,0.783210813999176,7.036587592736396,7.051391502100693,0.5272783820225243,105.83238721819244,,True
3nwd__3__1.C_3.C__3.O,1,0.7830144166946411,6.1875033048070565,6.2129933859741,0.6928283216951696,34.58598633015979,,True
3nwd__3__1.C_3.C__3.O,2,0.774698793888092,6.588766825187503,6.610169024044716,0.4061994045497595,104.88890716352502,,True
3nwd__4__3.D__3.F,0,0.7970285415649414,7.320341279911608,7.339047894740664,1.8670487251697228,258.3317919160081,,True
3nwd__4__3.D__3.F,1,0.7958122491836548,6.973620830775506,6.986918510573402,1.1944112248100578,266.10735423502354,,True
3nwd__4__3.D__3.F,2,0.7895727753639221,7.185459029131672,7.199297877766741,1.3048719666843192,300.1108915752166,,True
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,0,0.7191055417060852,4.546359360423507,4.293526558019144,1.7277030913266127,27.53327184240598,,True
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,1,0.701896607875824,4.562822790766373,4.300845143150312,1.3601188077815218,20.899924752308895,,True
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,2,0.6988826990127563,4.5481269592233025,4.296927087816274,2.0380765236999445,27.807364087202888,,True
3oha__1__1.A__1.D_1.H_1.I,0,0.9639423489570618,2.3978748797971745,2.4065926727697997,0.8964424589575183,35.42469084752692,,True
3oha__1__1.A__1.D_1.H_1.I,1,0.962797462940216,2.5756741225179636,2.5836802885178622,0.7270553282270282,50.279321047879264,,True
3oha__1__1.A__1.D_1.H_1.I,2,0.9622606635093688,2.2985482352579436,2.304461425116863,1.0426982953366797,48.90192574501978,,True
3ohb__1__1.A__1.D_1.E_1.F,0,0.9638623595237732,2.3718201572262294,2.3821818155606325,0.6830741430966031,52.96032058666995,,True
3ohb__1__1.A__1.D_1.E_1.F,1,0.9626936316490172,2.1549117467728975,2.158966126474194,0.6859857420202549,45.97799943878438,,True
3ohb__1__1.A__1.D_1.E_1.F,2,0.9624361395835876,2.198387036944602,2.202908060989943,0.535947408297498,34.35870755978128,,True
3oky__1__2.B__2.C,0,0.8636040687561035,1.0678840933213016,1.0804636960676546,1.3831396119040489,113.67136039556566,,True
3oky__1__2.B__2.C,1,0.8600228428840637,1.1427617429703338,1.1551334190200715,2.2306795062194698,107.64973846030205,,True
3oky__1__2.B__2.C,2,0.8586061596870422,1.1313453406081868,1.1404868541644555,2.005573308595065,108.46069307143354,,True
3ova__1__2.A__2.C_2.E,0,0.9344288110733032,3.6708433175923574,3.6433886140296665,1.193552859517176,65.9999114024332,,True
3ova__1__2.A__2.C_2.E,1,0.9339575171470642,2.6976431839288857,2.6723328425326924,0.868300084920528,89.01707894157347,,True
3ova__1__2.A__2.C_2.E,2,0.9330541491508484,3.9892370831735953,3.96041807989442,0.9186589288710176,90.62891153827736,,True
3p5p__1__1.A__1.B_1.C_1.E,0,0.9430616497993468,1.2752581455743173,1.2703637995278294,2.950247510206973,48.18961385130546,,True
3p5p__1__1.A__1.B_1.C_1.E,1,0.940985143184662,1.4582415516771623,1.4488843902961552,2.746708731492878,31.51363476776143,,True
3p5p__1__1.A__1.B_1.C_1.E,2,0.938897430896759,1.3855324204338473,1.3821827116459646,2.964615641966625,18.343029923069437,,True
3p5y__1__1.A_1.B__1.E,0,0.975637137889862,8.86943307913166,8.80232995321973,0.8311023105429266,43.260690762778246,,True
3p5y__1__1.A_1.B__1.E,1,0.9754614233970642,8.862236466429156,8.79703645753551,0.8309539394221971,42.427985530564825,,True
3p5y__1__1.A_1.B__1.E,2,0.9753303527832032,8.844029047332484,8.778399989918217,0.7692682473718104,43.80325819658126,,True
3p5z__1__1.A_1.B__1.C,0,0.9788307547569276,0.6936891442839502,0.668759178816962,0.53603263843036,11.742276682220451,,True
3p5z__1__1.A_1.B__1.C,1,0.9787972569465636,0.7491314944776495,0.7253699481069054,0.095018821844292,15.388861043861324,,True
3p5z__1__1.A_1.B__1.C,2,0.9785669445991516,0.7411223110268177,0.7293497828320418,0.7936110794881376,18.65170758329455,,True
3p60__1__1.A_1.B__1.D,0,0.9836094975471495,3.7865015731783465,3.5013148037222006,0.7927222532349673,22.198594869536635,,True
3p60__1__1.A_1.B__1.D,1,0.9835977554321288,3.770556502341928,3.48819669566035,0.1169439770898742,22.122940851276777,,True
3p60__1__1.A_1.B__1.D,2,0.9835476279258728,3.794483855246222,3.5130909003840474,0.1033708686442976,24.881067399823213,,True
3p61__1__1.A_1.B__1.D,0,0.982999622821808,3.793271261411706,3.5121557292104533,0.8388237622192037,28.05501390369222,,True
3p61__1__1.A_1.B__1.D,1,0.9828750491142272,3.7995705153108914,3.517051114795295,0.0915873740010608,22.121814461994504,,True
3p61__1__1.A_1.B__1.D,2,0.9828047156333924,3.780943677429748,3.5011339700566344,0.5390397550702467,24.180763472983305,,True
3pde__1__1.B__1.J_1.K_1.L_1.M,0,0.9225141406059264,1.4029097555307426,1.3649725115047693,0.6644375957839561,97.87422642314252,,True
3pde__1__1.B__1.J_1.K_1.L_1.M,1,0.9220264554023744,1.3682462831499151,1.328040403123055,1.470896824866018,94.3546818703616,,True
3pde__1__1.B__1.J_1.K_1.L_1.M,2,0.9208990335464478,1.1525521897876838,1.13850898776546,1.0931003208273449,94.00434222911498,,True
3phe__1__1.A__1.E,0,0.9813842177391052,0.410849482214688,0.4527962832718763,1.428439258049606,108.92252390026994,,True
3phe__1__1.A__1.E,1,0.9811134338378906,0.419205995254958,0.4633329618132468,1.276509266157849,64.37729570351306,,True
3phe__1__1.A__1.E,2,0.9810401797294616,0.4436482622973273,0.4959719739055552,1.43910311162252,74.24090347710998,,True
3plf__2__1.D__1.C,0,0.9540143013000488,0.3062898080199375,0.3374701405007974,1.5181948630078006,50.09477143649824,,True
3plf__2__1.D__1.C,1,0.950303077697754,0.3590102619602235,0.3777124713158087,1.501344616068644,54.332304996199085,,True
3plf__2__1.D__1.C,2,0.9498819708824158,0.3593068266203904,0.3663273077834567,1.5794324119494898,46.86417734501481,,True
3q9b__1__1.A_1.I__1.FE_1.IE_1.T,0,0.982047975063324,0.40646214496958,0.3967299835933398,1.416154538322295,87.8142815962912,,True
3q9b__1__1.A_1.I__1.FE_1.IE_1.T,1,0.9815792441368104,0.3883454918182709,0.3834288756306165,1.1980217453444768,83.56023012719083,,True
3q9b__1__1.A_1.I__1.FE_1.IE_1.T,2,0.9815497398376464,0.399386783185333,0.3924992413518047,0.9412687781662964,73.67807078895197,,True
3qcp__1__1.A__1.B,0,0.9250810742378236,15.672603874422204,15.53370674803369,0.3614144941767286,38.7199416231725,,True
3qcp__1__1.A__1.B,1,0.922397255897522,15.790127678280934,15.656069579746068,0.4639075100590449,42.42412917663987,,True
3qcp__1__1.A__1.B,2,0.9222408533096312,15.671781610513843,15.534629700378236,0.5236181574440424,38.05695005056164,,True
3qez__1__1.A_1.B__1.E,0,0.983128547668457,0.3281058544727891,0.3674087657095469,0.5307160371471982,23.818804733960633,,True
3qez__1__1.A_1.B__1.E,1,0.9829603433609008,0.3019087515967124,0.321360012950959,0.5402132227880974,24.867062698020305,,True
3qez__1__1.A_1.B__1.E,2,0.9828739166259766,0.297311379307496,0.3147949534170874,0.7830265328271053,23.858784280923373,,True
3qf0__1__1.A_1.B__1.D,0,0.9836941957473756,5.899350713949732,5.6001288922235855,0.7866502849351571,28.663100724387157,,True
3qf0__1__1.A_1.B__1.D,1,0.9836404919624328,5.89307079050234,5.593982238799266,0.8331502844223901,18.787846697944246,,True
3qf0__1__1.A_1.B__1.D,2,0.9835919737815856,5.915388876715444,5.616030836356643,0.5229608048671814,26.212783634395574,,True
3qkv__1__1.A__1.C,0,0.9385973811149596,0.6894110192888587,0.7007781979791403,1.3045411152569022,21.785387679206753,,True
3qkv__1__1.A__1.C,1,0.9356088638305664,0.6989637727582845,0.7263742275333532,1.345891172233134,13.572132252851386,,True
3qkv__1__1.A__1.C,2,0.9347819685935974,0.7324811347358283,0.7436979938806211,0.5804535901603569,19.76164594190811,,True
3qmr__1__1.A_1.B__1.C,0,0.9826579093933104,3.8144062065016273,3.536797646623908,0.7879908178685147,29.994849795044363,,True
3qmr__1__1.A_1.B__1.C,1,0.9824468493461608,3.787058006522625,3.506798941909056,0.5375090149969305,25.0171955589823,,True
3qmr__1__1.A_1.B__1.C,2,0.9824390411376952,3.7957081437654936,3.5132417133987577,0.7904394417331942,22.534628310467184,,True
3qms__1__1.A_1.B__1.C,0,0.9832367300987244,3.7792368476554294,3.490845660185366,0.1148538859680131,21.139369516271167,,True
3qms__1__1.A_1.B__1.C,1,0.9830886721611024,3.765313342671755,3.4803988106375514,0.8063936882719931,19.23855947877028,,True
3qms__1__1.A_1.B__1.C,2,0.9830577969551086,3.780157709188938,3.491363791279324,0.5369196261076675,21.105105517601444,,True
3qmt__1__1.A_1.B__1.E,0,0.9831905364990234,3.802778368635765,3.511324198237121,0.5392750579218175,25.95296243644014,,True
3qmt__1__1.A_1.B__1.E,1,0.9828547835350036,3.800273757251692,3.5092637744739745,0.5379703910820085,22.729047420346586,,True
3qmt__1__1.A_1.B__1.E,2,0.982849419116974,3.789621401101236,3.498940639530166,0.5447728435800079,25.97562665794085,,True
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,0,0.6917020082473755,2.223498426957618,2.2021808666583684,2.2608892814529407,64.59681517691101,,True
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,1,0.68388831615448,2.3285982151276223,2.3164455613718524,2.205534402273286,67.69573483111768,,True
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,2,0.6798529624938965,1.9816574862561585,2.1688274793375615,4.012230710373806,65.15117720751482,,True
3r1r__1__1.A__1.G,0,0.931646168231964,2.012244945605239,2.0127422073377343,3.317752339189474,69.7493395415432,,True
3r1r__1__1.A__1.G,1,0.9290151596069336,1.9366717513979672,1.943183776175173,3.085150356831297,74.17225524262949,,True
3r1r__1__1.A__1.G,2,0.9289922118186952,1.8510392845286257,1.852611324685604,2.7998231302895698,68.03945968850505,,True
3r77__1__1.A_1.B__1.C,0,0.9775745272636414,4.373851743246455,4.129185087565647,0.6595509568648809,101.36694157767856,,True
3r77__1__1.A_1.B__1.C,1,0.9772760272026062,4.372833443138798,4.132057001409738,0.6695207008921203,117.60018538861875,,True
3r77__1__1.A_1.B__1.C,2,0.9772142767906188,4.368684878183956,4.113322455456779,0.665355953556321,99.52506465521635,,True
3rer__1__1.B_1.C__1.I,0,0.8359028100967407,9.274091493428086,9.083670790393397,1.6583178268359584,34.71115981768528,,True
3rer__1__1.B_1.C__1.I,1,0.8231741189956665,9.36340773183012,9.173432239615806,1.0623782310604033,13.750024030955432,,True
3rer__1__1.B_1.C__1.I,2,0.7982306480407715,9.314427612035802,9.119532123761712,1.6961018827228718,36.34658639939779,,True
3rlu__1__1.A_1.B__1.D,0,0.983005166053772,5.904268698203472,5.605186567840778,0.80037321070357,20.96554671793269,,True
3rlu__1__1.A_1.B__1.D,1,0.982901096343994,5.900016094385403,5.601213128199899,0.5336122369565544,24.334206581570427,,True
3rlu__1__1.A_1.B__1.D,2,0.9827977418899536,5.910463716784203,5.610089638120428,0.8390586635589301,18.469481263326365,,True
3rlv__1__1.A_1.B__1.D,0,0.9835354089736938,3.801593591168974,3.512452463227232,0.5232009396368896,27.120498052881764,,True
3rlv__1__1.A_1.B__1.D,1,0.9835354089736938,3.79858699297584,3.513252067985531,0.5230499669525877,22.240854391085215,,True
3rlv__1__1.A_1.B__1.D,2,0.9834745526313782,3.797523619028091,3.5104554422903904,0.1066545821388211,17.657986591187157,,True
3rou__1__1.A_1.B__1.D,0,0.9498557448387146,7.754451051381898,7.640173538069108,1.573761537302622,82.49048388919007,,True
3rou__1__1.A_1.B__1.D,1,0.9487286806106568,7.725102180060795,7.612722714117989,1.5628616508951758,67.39702518961124,,True
3rou__1__1.A_1.B__1.D,2,0.9479331970214844,7.801185741232934,7.692639872935316,1.6671685265830536,74.51976693072176,,True
3s1e__1__1.A__1.B,0,0.9537297487258912,1.0540937365463383,1.0383405018885876,0.4321323758729496,59.40115555664121,,True
3s1e__1__1.A__1.B,1,0.9532405138015748,1.0689637741383855,1.059234777280792,0.8240046243474968,62.17726027570576,,True
3s1e__1__1.A__1.B,2,0.9525554776191713,1.00225454261525,0.994619000334421,0.7663074477425266,61.07539114020123,,True
3s1f__1__1.A__1.B,0,0.9352461099624634,1.1754916585039508,1.1526752409093468,0.902453323569427,65.3988823118779,,True
3s1f__1__1.A__1.B,1,0.9299955368041992,0.970411572127108,0.9612971589049314,1.1149469516557178,61.99963940016104,,True
3s1f__1__1.A__1.B,2,0.9253401160240172,1.0078998058983974,0.9826611810310276,1.0066430275010467,68.70377210298261,,True
3sj3__1__1.A_1.B__1.C,0,0.9834240078926086,5.918148840105317,5.6174915197318835,0.5400367695169176,21.190809680356505,,True
3sj3__1__1.A_1.B__1.C,1,0.983397662639618,5.912936799572091,5.6141772933078835,0.5469736199299785,24.46823709238348,,True
3sj3__1__1.A_1.B__1.C,2,0.983342468738556,5.906508008132808,5.609067869047863,0.5400962979716682,24.195567435905577,,True
3sw6__1__1.A_2.A__2.B,0,0.9850322008132936,0.2908622284411478,0.2870280026147948,0.5652881921606284,79.50781692501573,,True
3sw6__1__1.A_2.A__2.B,1,0.9849802255630492,0.3301516669670437,0.3201969009022296,0.5681450623494806,90.35107899214847,,True
3sw6__1__1.A_2.A__2.B,2,0.9849014282226562,0.386147916911554,0.410238689022275,0.7752008296190757,92.3270681793314,,True
3t44__1__1.A__1.B_1.C,0,0.9814621210098268,0.2457615339066687,0.2831598413511507,0.7799461682381598,22.01646200364388,,True
3t44__1__1.A__1.B_1.C,1,0.9814007878303528,0.2580466381206728,0.2785355683610032,0.7819841825293516,21.297888979896577,,True
3t44__1__1.A__1.B_1.C,2,0.9813715815544128,0.2413776955189689,0.2649636676485711,0.7861200961091481,15.515020285957869,,True
3tay__1__1.A__1.C_1.H,0,0.9701408743858336,0.5616075789787822,0.5656837804600529,0.4948133884719372,51.490333508592535,,True
3tay__1__1.A__1.C_1.H,1,0.9693865776062012,0.5293654493744085,0.5320145353628363,0.500371831920416,52.20951624943484,,True
3tay__1__1.A__1.C_1.H,2,0.9693341255187988,0.5267027299372837,0.5444737132260997,0.5103001270053202,70.43439089955491,,True
3thc__2__1.B__1.P,0,0.9600724577903748,1.9380379071539888,1.986386356712856,0.4569614618455117,65.84343336767043,,True
3thc__2__1.B__1.P,1,0.958876609802246,1.9543757141466005,2.002110225189462,0.3923489183291434,59.63560625043685,,True
3thc__2__1.B__1.P,2,0.9550270438194276,1.9076541002833316,1.9645491456855415,0.5274642918933699,68.49384025120173,,True
3thd__2__1.B__1.P,0,0.9604024291038512,1.9609231231812745,2.014108589014709,0.4351279526754589,75.0084220756957,,True
3thd__2__1.B__1.P,1,0.9582077264785768,1.9576725994259112,2.004762702269427,0.720389047553511,66.25757562131508,,True
3thd__2__1.B__1.P,2,0.9577642679214478,1.8903476879643408,1.9348029448600903,0.5916880725237039,63.58596306800515,,True
3thq__1__1.A_1.B__1.C,0,0.9838559031486512,3.792887973934019,3.511909150480837,0.5091701933331405,30.51070456488107,,True
3thq__1__1.A_1.B__1.C,1,0.9836308360099792,3.776843927379211,3.491182037491187,0.5154991400814593,25.308069033951853,,True
3thq__1__1.A_1.B__1.C,2,0.9836269617080688,3.798314603341894,3.515248412458754,0.51738255721036,27.09358573369518,,True
3tz3__1__1.A_2.A__1.D,0,0.9088504910469056,2.9609288884029676,2.896298009504245,0.9791496546672552,56.75212199194172,,True
3tz3__1__1.A_2.A__1.D,1,0.9083887934684752,2.112127013496552,2.065016938070964,3.2503040536674823,73.35521616282047,,True
3tz3__1__1.A_2.A__1.D,2,0.9066432118415833,2.7632599476229043,2.702161313223974,3.140277053063446,76.25859901040283,,True
3ue1__1__1.B__1.D,0,0.9392468333244324,5.552532017885803,5.5315443536684015,1.3612805219051176,104.48368874065544,,True
3ue1__1__1.B__1.D,1,0.9389907121658324,6.938247530337221,6.909768185850059,1.4354847414472578,98.64857924988496,,True
3ue1__1__1.B__1.D,2,0.9386240243911744,5.248620197251298,5.232544662164573,1.469152542656684,109.18675955473036,,True
3uel__1__1.A__1.D,0,0.9818874597549438,0.6600214617723983,0.6562704416493236,0.5692080225759838,54.07218365428622,,True
3uel__1__1.A__1.D,1,0.9818570017814636,0.605711912890224,0.6108918921335971,0.5635839146588795,71.55431472844347,,True
3uel__1__1.A__1.D,2,0.9818560481071472,0.6672935693577637,0.6659935963413572,0.5498513184473504,57.99064733287354,,True
3v1p__1__1.A_1.B__1.E,0,0.9795244336128236,5.914137285155464,5.618707213988414,0.796862119558996,24.233561337345964,,True
3v1p__1__1.A_1.B__1.E,1,0.979345440864563,5.93111512325187,5.633838710363076,0.5169922682649853,27.6790176019506,,True
3v1p__1__1.A_1.B__1.E,2,0.9792920351028442,5.929050117749058,5.633355638275135,0.792360862196768,19.251010485875092,,True
3vlw__1__1.A__1.C_1.I,0,0.960326611995697,1.5433625566584976,1.5455488746531827,0.9540017500924012,48.240748630177784,,True
3vlw__1__1.A__1.C_1.I,1,0.9591997265815736,0.991316418985188,0.9923313705669542,0.962141892636848,42.68472807316453,,True
3vlw__1__1.A__1.C_1.I,2,0.9583717584609984,0.5320309563253356,0.5371577618487333,0.9991966727761756,46.45795086828518,,True
3vph__1__1.A_1.B_1.C_1.D__1.F_1.H_1.Q,0,0.9310178756713868,1.4084693149302243,1.3974592479701105,1.2842069073564444,108.98211218727594,,True
3vph__1__1.A_1.B_1.C_1.D__1.F_1.H_1.Q,1,0.930978000164032,1.4566893432738215,1.4453891281189806,1.3620707163723398,106.9850904920868,,True
3vph__1__1.A_1.B_1.C_1.D__1.F_1.H_1.Q,2,0.9306154251098632,1.407180513660363,1.3925747229894023,1.2157578252122687,121.6196580290374,,True
3vv0__1__1.A__1.B,0,0.9734522104263306,2.075806745148705,1.993670936597409,0.5939166660517192,38.98932688167,,True
3vv0__1__1.A__1.B,1,0.972235381603241,2.116948615980888,2.0715889027328545,0.5971940134555482,49.94854817195105,,True
3vv0__1__1.A__1.B,2,0.9701153039932252,2.6303048618976876,2.597421583724589,0.4305143914443071,55.44609054336344,,True
3vw2__1__1.A__1.E,0,0.9531206488609314,0.6528519308646742,0.6563681392494208,0.6489298617426448,44.57424081372559,,True
3vw2__1__1.A__1.E,1,0.9527217745780944,0.6164967455816577,0.611598886141522,0.6377533991726267,37.2002100445683,,True
3vw2__1__1.A__1.E,2,0.9522307515144348,0.647614576030501,0.6580658060194474,0.6467679217191868,40.31938526763522,,True
3vw9__1__1.A_1.B__1.E_1.F,0,0.9557921290397644,0.5600136889540612,0.5613001564781552,1.883037518733485,36.15122970937503,,True
3vw9__1__1.A_1.B__1.E_1.F,1,0.9555525183677672,0.5058239893866452,0.5120799173469474,1.6718886106203108,18.851574276815334,,True
3vw9__1__1.A_1.B__1.E_1.F,2,0.9516453742980956,0.5574625240088792,0.5728878266420466,1.8516270454464907,36.36199924175159,,True
3vws__1__1.A__1.D_1.E,0,0.9326629638671876,2.3517556770155714,2.3462362350380124,1.7582925643289462,74.96514878011648,,True
3vws__1__1.A__1.D_1.E,1,0.9118651747703552,2.0907121108401836,2.0798982922886284,2.1685174461423533,76.6604889890592,,True
3vws__1__1.A__1.D_1.E,2,0.9117454886436462,2.0923241893277917,2.084480400344974,1.5755332404477456,71.77302569239829,,True
3w0t__1__1.A_1.B__1.F_1.G,0,0.9319764375686646,16.270842466563703,16.2031445293952,2.000820881013226,43.04602470333352,,True
3w0t__1__1.A_1.B__1.F_1.G,1,0.9317038655281068,16.284437431775366,16.211784371755314,1.8995231134154795,32.78054090096745,,True
3w0t__1__1.A_1.B__1.F_1.G,2,0.9308748245239258,16.21695105197178,16.147332540697757,1.9867149899276235,46.08784113537973,,True
3w0u__1__1.A_1.B__1.C_1.F,0,0.9218199849128724,0.653317626140053,0.6603014771228358,2.955379149644042,27.931030848621873,,True
3w0u__1__1.A_1.B__1.C_1.F,1,0.9201927185058594,0.6053993770274467,0.6320557221728917,3.101732855921902,40.95165025612521,,True
3w0u__1__1.A_1.B__1.C_1.F,2,0.9199199080467224,0.623062333973824,0.6287308405843438,3.058792988911179,32.583001577509705,,True
3w54__1__1.A__1.E_1.F_1.G_1.H,0,0.9719083905220032,12.208445421691776,12.164024572131286,0.679334527934257,107.94471316415137,,True
3w54__1__1.A__1.E_1.F_1.G_1.H,1,0.9715442061424256,12.183059026297313,12.13730898736996,0.6749490358190179,95.11799289351572,,True
3w54__1__1.A__1.E_1.F_1.G_1.H,2,0.971487045288086,12.161989483802207,12.115993882635328,0.6779718299251969,96.16148276845188,,True
3w6c__1__1.A__1.E,0,0.967035710811615,0.3961224436829664,0.4500458840960579,1.1220287981393526,33.99412746951733,,True
3w6c__1__1.A__1.E,1,0.9660038352012634,0.3604988025141719,0.4092764737521486,1.0143610038090607,27.107513781492266,,True
3w6c__1__1.A__1.E,2,0.964351773262024,0.4420273544083901,0.4840237724111592,1.0959154648274585,32.63277338071715,,True
3w6f__1__1.A__1.E,0,0.9609479308128356,0.3410088092936906,0.3606297467945085,0.8449651382885722,36.14899344714012,,True
