mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,score,method,protein,rank
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H17NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h4-13H,2-3H2,1H3/t4-,5+,6-,7-,8-/m1/s1",False,True,False,True,True,False,False,True,False,14,0.8727971212651277,1.0119986651585051,0,0,19,1.020453478752834,0,58,1.1039565417592914,0,14,19,58,0,0,,0,0,,38.43292547831874,176.97336118601137,4.604733024704243,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,56.63044761600226,0.9689633250236511,boltz,6sh1__1__1.A__1.D,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H17NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h4-13H,2-3H2,1H3/t4-,5+,6-,7-,8-/m1/s1",False,True,False,True,True,False,False,True,False,14,0.87231297020558,1.0118152510555212,0,0,19,1.0216693427172154,0,58,1.0895649049600855,0,14,19,58,0,0,,0,0,,38.43292547831874,152.21360164770425,3.9605000075670245,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,58.398564019510076,0.9683820605278015,boltz,6sh1__1__1.A__1.D,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H17NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h4-13H,2-3H2,1H3/t4-,5+,6-,7-,8-/m1/s1",False,True,False,True,True,False,False,True,False,14,0.8716170935646514,1.0147134466100283,0,0,19,1.0242679482386294,0,58,1.1481980885628893,0,14,19,58,0,0,,0,0,,38.43292547831874,121.35335011487565,3.1575361127097916,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,51.87017632030955,0.967625617980957,boltz,6sh1__1__1.A__1.D,4
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H17NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h4-13H,2-3H2,1H3/t4-,5+,6-,7-,8-/m1/s1",False,True,False,True,True,False,False,True,False,14,0.8722578952181285,1.0182841253384196,0,0,19,1.024019606356,0,58,1.1350203903346916,0,14,19,58,0,0,,0,0,,38.43292547831874,180.22330625972515,4.689294505082497,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,57.022187426904104,0.967596173286438,boltz,6sh1__1__1.A__1.D,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H17NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h3-14H,2H2,1H3/t3-,4-,5-,6-,7-,8+/m1/s1",False,True,False,True,True,False,True,True,False,15,0.8709995020144792,1.0191751509287184,0,0,21,1.0304301610733573,0,69,1.0812892592430283,0,15,21,69,0,0,,0,0,,41.1799379959997,141.02795794067498,3.4246763060783314,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,37.333426162979826,0.9296138882637024,boltz,2goo__1__1.C__1.H,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H17NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h3-14H,2H2,1H3/t3-,4-,5-,6-,7-,8+/m1/s1",False,True,False,True,True,False,True,True,False,15,0.8728348127343118,1.0177385402154284,0,0,21,1.0332077757889329,0,69,1.031712754988549,0,15,21,69,0,0,,0,0,,41.1799379959997,131.0008264563038,3.1811807601320203,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,40.73693963359436,0.9273287057876587,boltz,2goo__1__1.C__1.H,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H17NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h3-14H,2H2,1H3/t3-,4-,5-,6-,7-,8+/m1/s1",False,True,False,True,True,False,True,True,False,15,0.8763109857568658,1.0192587890776184,0,0,21,1.0338681200117814,0,69,1.093986555804302,0,15,21,69,0,0,,0,0,,41.1799379959997,162.6778483331553,3.950415086806545,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,47.959008980586745,0.9272121787071228,boltz,2goo__1__1.C__1.H,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H17NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h3-14H,2H2,1H3/t3-,4-,5-,6-,7-,8+/m1/s1",False,True,False,True,True,False,True,True,False,15,0.8724305915516583,1.01613462526305,0,0,21,1.0310979770367887,0,69,1.1116768722850054,0,15,21,69,0,0,,0,0,,41.1799379959997,130.26936551145903,3.1634182043720815,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,30.301945067089157,0.9268078207969666,boltz,2goo__1__1.C__1.H,4
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H17NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h3-14H,2H2,1H3/t3-,4-,5-,6-,7-,8+/m1/s1",False,True,False,True,True,False,True,True,False,15,0.8723851012068597,1.0211984636767752,0,0,21,1.030074563268881,0,69,1.0763465170832334,0,15,21,69,0,0,,0,0,,41.1799379959997,136.72671362123262,3.3202263110380232,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,37.73628213701562,0.9256076216697693,boltz,2goo__1__1.C__1.H,5
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21+,22+,23+,24+/m1/s1","InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21-,22-,23-,24-/m1/s1",False,True,True,True,True,False,True,True,False,48,0.9919149859633527,1.0270379966685146,0,0,71,1.038240537328488,0,871,1.0947939860161544,0,48,71,871,0,0,,0,0,,125.46026321077042,155.43816911073984,1.2389434322292725,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,97.68771465224161,3.5414413187568794,97.23420433930025,0.9553319811820984,boltz,3wno__2__1.B__1.DA_1.G,1
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21+,22+,23+,24+/m1/s1","InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21-,22-,23-,24-/m1/s1",False,True,True,True,True,False,True,True,False,48,0.9766280966698814,1.0394712224635243,0,0,71,1.0465445427563538,0,871,0.9770465821385581,0,48,71,871,0,0,,0,0,,125.46026321077042,221.05340717870882,1.7619396095745796,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,100.6715463357061,3.2721069069316857,100.50672752584809,0.9547969102859497,boltz,3wno__2__1.B__1.DA_1.G,2
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21+,22+,23+,24+/m1/s1","InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21-,22-,23-,24-/m1/s1",False,True,True,True,True,False,True,True,False,48,0.9868490717493155,1.0320345716195602,0,0,71,1.0388028820058381,0,871,1.0199391094483277,0,48,71,871,0,0,,0,0,,125.46026321077042,256.95612659590876,2.048107663892178,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,112.48659705177717,3.13183175326188,112.43565692980606,0.953922688961029,boltz,3wno__2__1.B__1.DA_1.G,3
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21+,22+,23+,24+/m1/s1","InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21-,22-,23-,24-/m1/s1",False,True,True,True,True,False,True,True,False,48,0.9880127685750923,1.0307296104673354,0,0,71,1.0484334578035726,0,871,0.9219736483674702,0,48,71,871,0,0,,0,0,,125.46026321077042,261.8502758418642,2.087117220549439,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,109.19309677366158,3.5668107914982277,108.8717918870326,0.9536741375923157,boltz,3wno__2__1.B__1.DA_1.G,4
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21+,22+,23+,24+/m1/s1","InChI=1S/C24H42O21/c25-1-5-9(26)14(31)18(35)22(43-5)40-3-7-11(28)16(33)20(37)24(45-7)41-4-8-12(29)15(32)19(36)23(44-8)39-2-6-10(27)13(30)17(34)21(38)42-6/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14+,15+,16+,17-,18-,19-,20-,21-,22-,23-,24-/m1/s1",False,True,True,True,True,False,True,True,False,48,0.9923957656192709,1.0255389280004223,0,0,71,1.0367591118943094,0,871,0.9780854219401609,0,48,71,871,0,0,,0,0,,125.46026321077042,187.73382770752542,1.4963608628186664,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,103.57489674841314,3.4868975589691895,103.28457140857411,0.9531251788139343,boltz,3wno__2__1.B__1.DA_1.G,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1","InChI=1S/C17H39N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h6-19,21-32,38-39H,2-5H2,1H3/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17+/m1/s1",False,True,False,True,True,False,True,True,False,41,0.8785504626201253,1.0303243798613098,0,0,62,1.0692222652209527,0,638,1.027823851553604,0,41,62,638,0,0,,0,0,,231.43611533581637,73547.93489694352,317.78935966940446,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,86.6465213280476,0.9697343707084656,boltz,1on6__1__1.A__1.C_1.D,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1","InChI=1S/C17H39N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h6-19,21-32,38-39H,2-5H2,1H3/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17+/m1/s1",False,True,False,True,True,False,True,True,False,41,0.880628308176366,1.0276089654931542,0,0,62,1.0585900208074517,0,638,0.9983896619856213,0,41,62,638,0,0,,0,0,,231.43611533581637,45551.0753990148,196.81921869851507,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,67.50282569703401,0.9683882594108582,boltz,1on6__1__1.A__1.C_1.D,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1","InChI=1S/C17H39N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h6-19,21-32,38-39H,2-5H2,1H3/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17+/m1/s1",False,True,False,True,True,False,True,True,False,41,0.8779151462138464,1.031104909818717,0,0,62,1.0619699824017719,0,638,0.996362092875047,0,41,62,638,0,0,,0,0,,231.43611533581637,44991.52626970803,194.40149262972562,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,67.27565055166129,0.9661648869514465,boltz,1on6__1__1.A__1.C_1.D,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1","InChI=1S/C17H39N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h6-19,21-32,38-39H,2-5H2,1H3/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17+/m1/s1",False,True,False,True,True,False,True,True,False,41,0.8792595596756113,1.0311344357737637,0,0,62,1.05957745131251,0,638,1.0101557674716373,0,41,62,638,0,0,,0,0,,231.43611533581637,42299.402407003545,182.7692378331992,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,72.05288850818391,0.9656777381896973,boltz,1on6__1__1.A__1.C_1.D,4
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1","InChI=1S/C17H39N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h6-19,21-32,38-39H,2-5H2,1H3/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17+/m1/s1",False,True,False,True,True,False,True,True,False,41,0.8780659156570081,1.0313437997522314,0,0,62,1.0629503234581779,0,638,0.9960621638831217,0,41,62,638,0,0,,0,0,,231.43611533581637,35448.4562139558,153.16734884924807,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,81.47380079079305,0.9656682014465332,boltz,1on6__1__1.A__1.C_1.D,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C10H15N2O7P/c1-6-10(15)8(3-11-4-9(13)14)7(2-12-6)5-19-20(16,17)18/h2,11,15H,3-5H2,1H3,(H,13,14)(H2,16,17,18)","InChI=1S/C10H25N2O7P/c1-6-10(15)8(3-11-4-9(13)14)7(2-12-6)5-19-20(16,17)18/h6-18,20H,2-5H2,1H3/t6-,7+,8-,10-/m1/s1",False,True,False,True,True,False,False,False,False,20,0.8839192497518505,0.9999890207511031,0,0,28,1.0634732854348563,0,142,1.075609819413944,0,20,28,142,0,0,,0,0,,95.75351146028532,11168.307644582244,116.63601129880658,3.505077602564599,0,0,1929,C,C,1.7,1.7,3.4,3.6171476331496337,3.4,1.063866950926363,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,,,61.54275272282269,0.9700559973716736,boltz,3wgb__1__1.A_1.B_1.D__1.F,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C10H15N2O7P/c1-6-10(15)8(3-11-4-9(13)14)7(2-12-6)5-19-20(16,17)18/h2,11,15H,3-5H2,1H3,(H,13,14)(H2,16,17,18)","InChI=1S/C10H25N2O7P/c1-6-10(15)8(3-11-4-9(13)14)7(2-12-6)5-19-20(16,17)18/h6-18,20H,2-5H2,1H3/t6-,7+,8-,10-/m1/s1",False,True,False,True,True,False,False,False,False,20,0.8850237220623609,1.0038297851581697,0,0,28,1.0657807382157054,0,142,1.075555696827236,0,20,28,142,0,0,,0,0,,95.75351146028532,17173.264625638833,179.34866683987465,4.845560855050734,0,17,1931,O,O,1.55,1.55,3.1,4.845560855050734,3.1,1.5630841467905594,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,59.880099419798896,0.9692296385765076,boltz,3wgb__1__1.A_1.B_1.D__1.F,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C10H15N2O7P/c1-6-10(15)8(3-11-4-9(13)14)7(2-12-6)5-19-20(16,17)18/h2,11,15H,3-5H2,1H3,(H,13,14)(H2,16,17,18)","InChI=1S/C10H25N2O7P/c1-6-10(15)8(3-11-4-9(13)14)7(2-12-6)5-19-20(16,17)18/h6-18,20H,2-5H2,1H3/t6-,7+,8-,10-/m1/s1",False,True,False,True,True,False,False,False,False,20,0.8884227259159373,1.0020286616052623,0,0,28,1.063236296443605,0,142,1.073744196054297,0,20,28,142,0,0,,0,0,,95.75351146028532,5574.8232127886995,58.220561604165404,5.555171554506665,0,3,1930,C,O,1.7,1.55,3.25,5.555171554506665,3.25,1.70928355523282,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,61.506595331821934,0.9670894742012024,boltz,3wgb__1__1.A_1.B_1.D__1.F,3
