target_id,boltz_best_rmsd,gnina_best_rmsd,gnina_best_rank,gnina_rank1_rmsd,boltz_better,difference
8fg8__2__1.B__1.GA_1.Q_1.R,0.13246709756244052,0.45445606781826,8,1.7946365736228294,True,-0.32198897025581946
7u8y__1__1.B__1.G_1.H_1.I_1.J,0.09801765093864913,0.17527704881475525,5,0.42690953182574015,True,-0.07725939787610613
1uhe__1__2.A_2.B_4.A_4.B__4.C,0.8929916175481484,0.9845023687063098,3,1.6524538829213002,True,-0.09151075115816143
7k5m__1__1.B__1.I,1.0127126902427623,0.24122846997119812,9,0.48647157736356716,False,0.7714842202715642
2zgz__1__1.A__1.C_1.E,1.0035292427282274,0.5325079350858973,1,0.5325079350858973,False,0.4710213076423301
4c7w__1__1.B__1.G_1.R,1.0039872117483395,0.4318146465332707,2,1.5467318085443116,False,0.5721725652150689
6fl8__2__1.B__1.J_1.K_1.L,0.5433625612154401,0.40029770462230313,1,0.40029770462230313,False,0.143064856593137
7qu9__2__1.B__1.G,0.14090843087214253,0.0837470011808456,2,1.4616795887535363,False,0.05716142969129692
8odp__1__1.A_1.B__1.I_1.J_1.K_1.L,1.8003694244498427,1.2377411444390316,4,2.0365579538330065,False,0.5626282800108111
6iik__1__1.B__1.D,0.9345698826469403,0.3575943888710696,8,0.9353909062701679,False,0.5769754937758707
1zxv__1__1.A__1.C_1.D,0.15277368495643795,1.1750914551750344,6,1.4684464679053824,True,-1.0223177702185966
1r6w__1__1.A__1.B_1.C,0.07105561979838532,0.4991151593170107,6,1.2189576069172616,True,-0.4280595395186254
6gxv__2__1.B__1.D,0.6555739737042146,0.27668740948182224,2,2.5462451220826043,False,0.3788865642223923
7vjt__1__1.A__1.C,0.9656403331485819,0.35715070748598593,1,0.35715070748598593,False,0.608489625662596
2zz5__1__1.A_1.B__1.C,0.19165464384167727,0.22494845878821973,1,0.22494845878821973,True,-0.03329381494654246
6tlk__2__1.D__1.R,0.9529766450518363,0.9734283938387046,1,0.9734283938387046,True,-0.020451748786868285
3oky__1__2.B__2.C,1.3831396119040487,0.6149744852034277,2,2.3066340146332283,False,0.768165126700621
3rlv__1__1.A_1.B__1.D,0.10665458213882117,0.2935456550879381,1,0.2935456550879381,True,-0.18689107294911694
5qtp__1__1.A_1.B__1.G,0.7845334913971008,0.03546617464506339,2,0.2673380192181815,False,0.7490673167520374
1h36__1__2.B__2.G,0.3460309260294801,0.5136902926342359,4,1.53779260362372,True,-0.16765936660475583
3nkn__1__1.A__1.D,0.9924205743304243,0.7517082869287064,4,1.8672026447770136,False,0.2407122874017179
3bk2__1__2.A__2.E,0.8841037817110758,0.3230878889860988,2,1.6702009984573514,False,0.5610158927249771
7oa4__4__1.D__1.S_1.T_1.U_1.V,1.230933645729157,1.8794008750341102,6,2.4472662705251524,True,-0.6484672293049532
3b6p__2__1.D__1.N_1.O_1.P,0.8101795274042581,0.5345246895875774,2,1.8376359433492955,False,0.27565483781668076
3bwk__1__1.B_1.D__1.G,1.1945875911563208,1.4087734916349177,9,1.5377919867259695,True,-0.21418590047859687
4avb__2__1.B__1.J_1.N,0.5578548257052445,0.034815054677286426,1,0.034815054677286426,False,0.5230397710279581
3p5y__1__1.A_1.B__1.E,0.7692682473718104,0.09150312653991266,1,0.09150312653991266,False,0.6777651208318978
6dft__2__1.E_1.F_1.G_1.H__1.T_1.U,1.1270140392065415,1.0520613130840613,1,1.0520613130840613,False,0.07495272612248027
6sh1__1__1.A__1.D,0.21779803502434836,0.3851742951362997,3,1.082182962660534,True,-0.16737626011195134
3nkp__1__1.A__1.D,0.8888585632158641,0.5208099548589157,1,0.5208099548589157,False,0.3680486083569484
5fa1__1__1.B__1.D,0.4343961933752582,0.09704105035771486,1,0.09704105035771486,False,0.3373551430175433
4txe__1__1.A__1.B,1.2455412822026186,0.9234595689030493,6,1.1894000212552394,False,0.32208171329956936
4kax__1__1.B__1.H,0.8325223750122105,0.26776820979171556,1,0.26776820979171556,False,0.5647541652204949
6wuu__1__1.A__1.E,1.6165516653389085,2.672937012997603,6,3.765511007725617,True,-1.0563853476586946
7pwy__1__1.A_1.B__1.I_1.J,0.7187996285143855,1.0576017312790624,9,2.083938635646161,True,-0.3388021027646769
1nme__2__3.A_4.A_4.B__4.C_4.D,0.6790259068668355,1.0214769050822567,9,1.522239615585178,True,-0.34245099821542124
6lsa__2__1.D__1.E,1.46055026211279,0.8065846524088214,9,2.3021654751687706,False,0.6539656097039686
7bo7__1__1.A__1.C,0.0,0.5435522298300332,4,2.4223849415575702,True,-0.5435522298300332
3w0u__1__1.A_1.B__1.C_1.F,2.955379149644042,1.1351092133390308,6,1.223248701431203,False,1.820269936305011
3vph__1__1.A_1.B_1.C_1.D__1.F_1.H_1.Q,1.2157578252122687,0.48340811864533956,1,0.48340811864533956,False,0.7323497065669291
6m3z__1__1.A_1.B_1.C__1.E_1.L,1.2560704205944042,1.0871000781177849,5,1.4029631182297013,False,0.16897034247661935
3qf0__1__1.A_1.B__1.D,0.5229608048671814,0.2717786574858727,1,0.2717786574858727,False,0.25118214738130873
5ui4__1__1.D_1.F__1.L,1.4054131017164637,0.6899399465820065,9,1.6424845271769073,False,0.7154731551344572
4zmm__1__1.A_1.B__1.C_1.D,0.4952162825027862,0.17186727074058794,2,0.4643465277393247,False,0.32334901176219827
2qvh__1__1.B__1.E_1.F,0.5740586790523704,0.3259103904446912,2,1.4581849688381259,False,0.24814828860767918
4hb0__1__1.C__1.F,1.2620560695635978,1.8715414094285474,5,2.0755217068044813,True,-0.6094853398649496
8q0u__1__1.A__1.D,1.8797220837909194,0.43877889956617155,2,1.800173848455379,False,1.4409431842247478
1g77__1__1.A_2.A__2.D_2.E,0.6539152165879192,0.5632773470903526,1,0.5632773470903526,False,0.09063786949756658
5h47__10__1.J__1.PB,0.5035052163169643,0.6217579490351365,2,0.8383347125577056,True,-0.11825273271817216
6zxb__1__1.B__1.L_1.N_1.O,0.666393952321141,0.7170811998612147,1,0.7170811998612147,True,-0.0506872475400737
2ya3__1__1.C__1.D,1.0610887565467624,0.7073709689605576,1,0.7073709689605576,False,0.35371778758620476
4jp4__1__1.A_1.B__1.I_1.N,2.318583042198772,1.4311066038187825,1,1.4311066038187825,False,0.8874764383799894
2wbv__2__1.C_1.F__1.R,0.45058260698993385,0.4407070503428733,3,1.539417030493937,False,0.00987555664706058
4p9o__1__2.A_2.B__2.E,1.7972775542185997,1.3403218248753095,2,1.8679467708110036,False,0.4569557293432902
3thq__1__1.A_1.B__1.C,0.5091701933331405,0.2590765171854492,1,0.2590765171854492,False,0.2500936761476913
5ebb__2__1.B__1.N,0.6631478586861325,0.29797160541572004,5,0.5981989587361218,False,0.3651762532704124
5a88__4__1.D__1.P_1.Q_1.R,1.2885949762890163,0.9029629068090255,3,2.0889669639525343,False,0.38563206947999085
5wdk__1__1.F__1.W,1.2840518185681193,1.4270188187683657,9,2.201087844535132,True,-0.14296700020024633
7e8q__1__1.A_1.C_1.D__1.J,0.5485755008144121,0.4520203398029632,1,0.4520203398029632,False,0.0965551610114489
5svl__2__3.B__3.T,0.20330865918431323,0.15748145533022181,5,0.5792253024041161,False,0.04582720385409142
6zc8__1__1.A__1.C,1.5126331247812124,2.417239184389615,8,2.522746723150939,True,-0.9046060596084027
3hf6__1__1.A__1.C,0.608494974589013,0.4630019001666593,2,2.6942352423796474,False,0.1454930744223537
5m77__2__1.B__1.D_1.R,0.8978952538117427,1.4609436398475866,1,1.4609436398475866,True,-0.5630483860358438
5bzq__1__1.A__1.B,0.3183506555836435,0.867728737839285,7,1.0024211572289026,True,-0.5493780822556414
4myw__2__1.C__1.F,0.9233125593402417,0.9408389034310586,4,1.673713981946129,True,-0.01752634409081688
3uel__1__1.A__1.D,0.5498513184473504,1.055809175479057,1,1.055809175479057,True,-0.5059578570317067
2gfk__1__1.A__1.C_1.D_1.G,0.6158612926805911,0.24945607451789387,6,0.2623199399194748,False,0.3664052181626972
1l2a__1__1.A__1.G,0.5637587152342144,0.37448966463640393,9,0.5944040798704763,False,0.18926905059781046
1qk2__1__1.A__1.E,0.4839047583392285,0.4793417878511978,8,0.4883681111232526,False,0.0045629704880307265
7cbb__1__1.A__1.C,0.7746510576891065,0.5419262281383626,3,1.1129212734644478,False,0.23272482955074392
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,2.205534402273286,2.831678249327535,1,2.831678249327535,True,-0.6261438470542493
5erv__1__1.A_2.A__1.B_1.C_1.O,0.3760549040148701,0.16684184566399285,1,0.16684184566399285,False,0.20921305835087722
8one__1__1.A__1.F_1.K,2.0097011924646,0.6278406160873046,1,0.6278406160873046,False,1.3818605763772953
2xce__1__1.B_1.C__1.M_1.N,1.1974555803262341,0.8044198318966734,7,1.7065181379632088,False,0.3930357484295607
5uz0__1__1.A_1.B__1.F,0.4770746887921291,0.32309871795671746,1,0.32309871795671746,False,0.15397597083541165
3b5i__1__1.B__1.E,0.14185289541334217,0.9986990067080267,1,0.9986990067080267,True,-0.8568461112946846
3pde__1__1.B__1.J_1.K_1.L_1.M,0.6644375957839561,0.13509313636288647,1,0.13509313636288647,False,0.5293444594210697
2nw8__1__1.A_1.B_2.A__2.D,1.3111035391433201,0.09743146168337198,7,0.2942167564877363,False,1.213672077459948
7c6b__2__1.B__1.E,0.5447702475524695,0.7204956252689586,1,0.7204956252689586,True,-0.1757253777164891
7qta__2__1.B__1.O,0.5776072067867042,0.06934763095631434,4,0.32897367989182585,False,0.5082595758303898
3ova__1__2.A__2.C_2.E,0.868300084920528,1.368616238996471,2,1.6758642202359681,True,-0.5003161540759429
5v3x__1__1.A__1.C,0.25460563524711316,0.7936295793601891,1,0.7936295793601891,True,-0.539023944113076
1isf__1__1.B__1.D,1.1045536251504393,0.8742986440610484,4,3.1022174327193515,False,0.2302549810893909
5jau__1__1.A__1.E,0.3479516964089109,0.39285175930267985,1,0.39285175930267985,True,-0.044900062893768966
6ms8__1__1.A__1.I,1.0898663068876813,0.08968175713498552,4,0.1403624794630956,False,1.0001845497526958
6bo6__1__3.A__3.B,2.1649157201806966,0.3726074450808303,1,0.3726074450808303,False,1.7923082750998662
6h15__1__1.D__1.G,1.908203538934453,0.8804383402933735,2,2.1470822923730015,False,1.0277651986410794
1xpg__2__1.B__1.K,2.660848463866096,0.8569907054631055,1,0.8569907054631055,False,1.8038577584029905
4lfe__1__1.B__1.F_1.G_1.H_1.I_1.J,1.422090089715344,0.25755934521732804,1,0.25755934521732804,False,1.1645307444980157
3b04__1__1.C__1.I_1.J,0.740295793404867,1.0707238208445553,3,1.4296339621000946,True,-0.33042802743968835
3ohb__1__1.A__1.D_1.E_1.F,0.535947408297498,0.6683816954234773,1,0.6683816954234773,True,-0.13243428712597927
3bqn__3__1.A_1.B__1.D,1.5203702228768283,0.9448407378089748,1,0.9448407378089748,False,0.5755294850678535
3g1h__1__1.A_1.B__1.O,0.2293716156688148,0.5849236510440371,1,0.5849236510440371,True,-0.3555520353752223
1uj5__2__2.A__2.B,0.7220891905653724,0.8927746917894948,4,0.9915606443431081,True,-0.1706855012241224
7x11__1__1.D__1.P,1.4275255616977587,0.37910902825407417,1,0.37910902825407417,False,1.0484165334436846
3nqg__1__1.A_1.B__1.E,0.08667664632364373,0.2693371995929235,1,0.2693371995929235,True,-0.18266055326927977
5adv__2__1.C__1.L_1.M_1.N,0.8182693696328605,1.1487484801751915,6,1.7788041212930357,True,-0.33047911054233103
5bvb__1__1.A__1.E,0.0,0.08048981784751845,2,0.25306127506094317,True,-0.08048981784751845
3rou__1__1.A_1.B__1.D,1.5628616508951758,0.07311797167828572,1,0.07311797167828572,False,1.48974367921689
4zr5__2__1.A__1.G_1.H,1.8454057256555856,1.7644748757026734,9,1.9659289559757098,False,0.08093084995291222
8bnx__1__1.A__1.C,1.4026014379943905,1.2798839539716196,5,1.8101859893159775,False,0.12271748402277094
6hvh__1__1.A__1.B_1.C,0.3901020057686053,0.16240467709080647,1,0.16240467709080647,False,0.22769732867779885
3ikg__1__1.A__1.C,0.681242035323462,1.0978177136704081,1,1.0978177136704081,True,-0.4165756783469462
4bcc__1__1.A__1.B_1.F,2.9834853396580447,1.5149310345078781,1,1.5149310345078781,False,1.4685543051501666
7ere__1__1.A_1.B__1.G_1.I,0.8199956423616892,0.6037652497044347,1,0.6037652497044347,False,0.21623039265725452
2e82__1__1.B__1.G_1.H,0.6681508261833105,0.9550466123134507,2,1.4001305575810445,True,-0.2868957861301402
4p3n__1__1.B__1.G,0.11728915404391595,0.11577851522885138,4,0.20590795445723603,False,0.001510638815064566
2gfj__1__1.A__1.C_1.D_1.I,1.1226250302051461,0.17955957382192658,2,0.7780850879281554,False,0.9430654563832196
5ost__1__1.A__1.P,0.17771316332397788,0.09640872776516486,8,0.42184306846730624,False,0.08130443555881302
3nqe__1__1.A_1.B__1.C,0.10908726189716023,0.15617396653050036,1,0.15617396653050036,True,-0.04708670463334014
1o94__1__1.C__1.M,0.7914799860684641,0.13091509559749206,1,0.13091509559749206,False,0.6605648904709721
4mlp__1__1.A__1.E,0.5007155072004424,0.7550395234898089,4,1.7579510606621678,True,-0.2543240162893664
8eg6__2__1.G_1.H__1.AA,1.185283826177138,1.063566419463349,1,1.063566419463349,False,0.12171740671378894
6oug__1__1.A_1.B_1.C_1.D__1.I,0.3670782701656689,4.021295288526156e-05,7,4.79405163862488e-05,False,0.36703805721278365
2xtk__2__1.B__1.L,0.20723620592597886,0.3437053595186814,2,1.0810644622251169,True,-0.13646915359270256
7loo__1__1.C_1.D__1.FA_1.HA,1.9812836053534626,1.470299125568397,4,2.5108713314359123,False,0.5109844797850656
1ub3__1__1.C__1.G,0.44198576685091684,1.0434206893282616,6,1.3361371644154179,True,-0.6014349224773448
5auo__1__1.B_2.B__1.F_1.G,0.7063913429040127,0.12205096953520127,1,0.12205096953520127,False,0.5843403733688115
6g9s__1__1.A__1.B,0.05214542596760387,1.0088823700299803,2,1.2196318796905516,True,-0.9567369440623764
4fxr__1__1.A_1.B__1.C,0.8052667754815768,0.1390115871573928,1,0.1390115871573928,False,0.666255188324184
2ada__1__1.A__1.B_1.C,0.2501965164635953,0.11725416578932388,1,0.11725416578932388,False,0.13294235067427143
3nqc__1__1.A_1.B__1.C,0.10101155489631833,0.16981518557939823,1,0.16981518557939823,True,-0.0688036306830799
7m2o__1__1.A__1.B_1.C,2.5182945287218064,0.6064603862218898,4,3.8032263318726742,False,1.9118341424999166
5oju__1__2.B__2.K,0.24356113502933707,0.29907961609299805,2,1.857998169893122,True,-0.055518481063660974
3ca5__2__2.A__2.D,0.7465455521560385,0.48968714737915336,7,1.2128337352000795,False,0.2568584047768851
7nag__2__1.B__1.D,0.8789860964954825,1.5426245209900717,4,2.093241498080207,True,-0.6636384244945892
1oik__1__2.A__2.C_2.D_2.E,0.7289070207534633,0.728281215420334,6,1.0723333637541919,False,0.0006258053331292812
6peu__1__1.A_1.E__1.I_1.J_1.K,1.2350407309665514,0.4357678048095568,1,0.4357678048095568,False,0.7992729261569946
3lu8__1__1.A__1.C,1.458124830152738,0.8035922446146355,6,2.7236200479847996,False,0.6545325855381026
3wqy__1__1.A__1.D,0.2637614371645471,0.5055461121820161,1,0.5055461121820161,True,-0.24178467501746898
6l3r__1__1.A__1.E,0.39927446462876637,0.7980109634440705,2,2.716592244335929,True,-0.39873649881530415
6fxk__1__2.A__2.B,0.5004131497483624,0.883736838514502,8,1.5124011225722895,True,-0.38332368876613965
7a5x__1__1.B__1.G,0.7823700799354495,1.269763838285011,2,2.545345085746466,True,-0.48739375834956145
3nqa__1__1.A_1.B__1.C,0.7954349888323466,0.18122887208001198,1,0.18122887208001198,False,0.6142061167523347
6hbz__1__1.A_1.B__1.C_1.D,0.6497566158462088,0.1320995771118941,3,0.5834266734590894,False,0.5176570387343147
6fns__2__1.B__1.E,0.2918507852754064,0.44839925158157085,1,0.44839925158157085,True,-0.15654846630616442
4jt8__1__1.A__1.C,0.7503923810773694,0.45234545247192975,1,0.45234545247192975,False,0.29804692860543963
5oah__1__1.A__1.D_1.E,0.44115550110704194,1.199851569090239,3,1.433724975423898,True,-0.758696067983197
5n0m__1__2.A__2.B_2.I,1.215657787535307,1.2572769959664636,3,1.6495246597098,True,-0.04161920843115663
5xpi__1__1.A__1.B,0.7089925802856641,1.5077647888064178,1,1.5077647888064178,True,-0.7987722085207537
5i3q__1__1.A__1.D,0.8391378046360336,1.2607895977011043,9,2.679503425249051,True,-0.4216517930650707
1h79__1__1.A_2.A__2.B_2.C,0.8148909336019631,1.2372266994340593,2,1.3677719810277225,True,-0.4223357658320962
4js1__1__1.A__1.C_1.D,0.15235211394551643,0.3871557820764564,1,0.3871557820764564,True,-0.23480366813093997
4au0__1__1.A__1.F,0.53559769919681,0.06133041764157539,3,0.2993279653222923,False,0.4742672815552346
5eat__1__1.A__1.B_1.C_1.D_1.E,0.5741598444111543,1.2434903123507164,9,1.5870407323882125,True,-0.6693304679395621
2oz2__1__2.A_2.B__2.F_2.L,1.4782551541678972,1.5623818113531183,1,1.5623818113531183,True,-0.08412665718522105
2x0u__2__1.B__1.D,0.165153147709288,4.062761321937736e-05,2,5.126070738135135e-05,False,0.1651125200960686
6au0__1__1.A__1.B,1.1870465685493001,0.46397497322750303,8,1.181254515206276,False,0.7230715953217971
8f1g__1__1.A__1.C,1.951384021716098,0.8789647887504078,6,1.0306092133191005,False,1.0724192329656903
8wsm__1__1.A__1.D,2.5574051370899666,1.0595200698926661,1,1.0595200698926661,False,1.4978850671973005
1nx9__1__1.A__1.E,0.7990551038158193,0.4335248328333396,6,2.096859160101685,False,0.36553027098247975
5e6m__1__1.B__1.G,0.4249229537608204,0.9596915013001355,2,1.7530366434407507,True,-0.5347685475393151
1on6__1__1.A__1.C_1.D,0.5539464179470542,0.3988964999964466,1,0.3988964999964466,False,0.15504991795060763
3wjw__1__1.A_2.A__2.B,0.8358506930828252,0.28481228516451973,1,0.28481228516451973,False,0.5510384079183055
3lu6__1__1.A__1.D,2.0588635839408673,0.6114387073653814,3,0.6205313101885335,False,1.4474248765754858
5e62__2__2.C_2.D_3.D__3.N,0.3658324195537416,0.7548165560769295,2,1.3645613953077786,True,-0.388984136523188
3qez__1__1.A_1.B__1.E,0.5307160371471982,0.4722016758471575,1,0.4722016758471575,False,0.058514361300040674
6yx0__2__1.B_1.D__1.D_1.F,1.1391723785887184,0.9608943432942739,1,0.9608943432942739,False,0.17827803529444453
3ej2__1__3.A_4.A__3.B_4.B,0.4197189711427533,0.24526756599846364,4,0.3722829368142313,False,0.17445140514428967
5jjr__1__1.A__1.E,0.9399294439048803,1.075243852984996,2,2.128012341758547,True,-0.1353144090801156
3rer__1__1.B_1.C__1.I,1.0623782310604033,0.8062050937311901,8,0.8628644695676798,False,0.2561731373292132
4ax7__2__1.B__1.T,0.5705194194069577,0.25636607897519986,8,0.5356733996070604,False,0.31415334043175785
8bq4__1__1.B__1.D,0.15392915626507145,0.7577907105174506,8,0.8476206547243534,True,-0.6038615542523792
3b03__1__1.A__1.E_1.F,0.49858177925104535,1.5351672873667643,1,1.5351672873667643,True,-1.036585508115719
5u8z__1__1.D__1.O_1.P,0.058307337752843975,0.20231071645753762,1,0.20231071645753762,True,-0.14400337870469365
6wo4__1__1.B__1.E,0.5371348959384215,0.5196789108388158,6,0.9434641377099277,False,0.017455985099605664
4agt__1__1.A__1.J,0.47844722104403214,4.3726489764629746e-05,7,4.7879251628308976e-05,False,0.4784034945542675
3wgb__1__1.A_1.B_1.D__1.F,0.9202892791141302,0.5808744138305615,3,1.0731615704189164,False,0.3394148652835687
7qea__1__1.A__1.C,0.3380674092231245,0.2804345157454927,1,0.2804345157454927,False,0.057632893477631786
5kgp__1__1.B__1.D_1.L,2.4539439966620638,0.44627512712895756,2,0.8029945434866825,False,2.007668869533106
1tcc__1__1.A__1.C,1.3703071063496617,0.6058489581655511,1,0.6058489581655511,False,0.7644581481841106
2gah__1__1.A_1.B__1.G,1.6439632467744492,0.5502928884355844,3,1.7005796579575063,False,1.0936703583388647
5f5x__1__1.A__1.C,0.793025779214144,0.4114294582937812,1,0.4114294582937812,False,0.3815963209203628
5bzb__1__1.C_1.D__1.O,1.1433212310101255,1.491358057379098,4,1.7191366618427857,True,-0.3480368263689726
6lq9__1__1.C__1.J,0.5783223172122376,0.4333944288418685,8,1.6178403665350511,False,0.14492788837036907
4mpe__1__1.A__1.B,1.4597856964228402,0.10647304067372163,4,1.2789740325762495,False,1.3533126557491186
2vzq__1__1.A__1.C_1.F,0.20373985513922055,0.2426132115791884,9,2.8596498607958316,True,-0.03887335643996784
2bxa__1__1.A__1.D,0.948317580356489,0.9763451012426076,9,1.3376238371191371,True,-0.028027520886118595
7db7__1__2.A__2.C,2.684092813864418,0.68523639865369,3,0.8833548859591234,False,1.9988564152107278
7tfp__2__1.B_2.C__2.F_2.G,0.9191277643212511,0.395386148875358,4,0.8323105387878883,False,0.5237416154458931
6x5t__2__1.D__1.Q,0.6854053007562659,0.8925375878996435,1,0.8925375878996435,True,-0.2071322871433776
1w19__1__2.C_2.D__2.T,0.22589686283541882,0.5428834553973265,1,0.5428834553973265,True,-0.3169865925619077
5eq9__1__1.A__1.E,0.9871694792117243,0.12609149451324578,1,0.12609149451324578,False,0.8610779846984785
5u1x__1__1.A_3.A__1.E,2.175885106457099,0.5659565939709766,1,0.5659565939709766,False,1.6099285124861225
6c0m__1__1.B__1.R,1.1724045406213779,0.7093868104909555,3,1.1183467027604628,False,0.46301773013042236
3v1p__1__1.A_1.B__1.E,0.5169922682649853,0.6562249503186863,1,0.6562249503186863,True,-0.13923268205370098
6yab__2__1.B__1.I,0.06760885496908124,0.02090885804472343,1,0.02090885804472343,False,0.04669999692435781
4cp5__1__1.A_1.B__1.G,0.6893232420732794,1.4339621402822427,9,1.9880117551187677,True,-0.7446388982089632
8b1f__1__1.A__1.C,0.16273077077309225,0.14982491813632795,5,0.6609075474082332,False,0.012905852636764303
8gmi__1__1.B__1.K,0.572486449975505,0.65682643687293,2,1.236802076389289,True,-0.08433998689742495
4qnu__6__1.F__1.T,0.5677285145447563,0.32465655263720367,1,0.32465655263720367,False,0.2430719619075526
6tez__1__1.A__1.C_1.I,2.5481869789363882,1.2522999594408408,6,2.58396584625057,False,1.2958870194955474
1s2g__1__1.A_2.C__1.D,0.34057576732803924,0.3280209611501625,4,0.4801598667845671,False,0.012554806177876743
1gqg__2__1.B__1.Q,0.2170431438499948,0.2274255336158486,9,0.6732855980238924,True,-0.010382389765853817
1gm9__1__1.A_1.B__1.M_1.O,1.0693151976129387,0.27877276726021244,1,0.27877276726021244,False,0.7905424303527262
4nbi__1__1.A_1.B__1.C,1.0249787200272213,1.4426052687991588,1,1.4426052687991588,True,-0.4176265487719375
4n7e__1__1.A__1.E,0.7974537197101662,0.2581688850476657,1,0.2581688850476657,False,0.5392848346625005
6b63__1__1.A_1.B__1.D_1.E_1.F_1.I_1.L,1.1600362560121569,0.79648622831643,1,0.79648622831643,False,0.36355002769572686
8ep7__2__1.B_2.B__2.E,0.8382422968394941,1.7407142854976962,1,1.7407142854976962,True,-0.9024719886582021
5xjd__1__1.A_1.B__1.C,1.2987455603986875,0.17952318408269988,2,0.28190022793877506,False,1.1192223763159876
5np8__1__1.A__1.B,0.9943041305617091,0.5220982016534771,9,0.661195542050891,False,0.472205928908232
3lv5__1__1.A_1.B__1.C,0.5384642215978832,0.17958495146679007,1,0.17958495146679007,False,0.3588792701310931
7ee5__1__1.A__1.H,0.5103115517148537,0.561950884277457,2,0.7361923565279815,True,-0.051639332562603335
1l4y__1__1.A__1.B_1.H,0.6996203627384284,0.28602419959690484,1,0.28602419959690484,False,0.4135961631415236
5us1__4__1.G__1.X,0.37248815813912695,0.40592382766695434,7,0.919476327983781,True,-0.033435669527827394
3elm__1__2.A__2.C_2.I,0.9792435271259686,0.3911432959854026,1,0.3911432959854026,False,0.5881002311405661
7okt__1__1.A__1.E,0.22018561978792997,0.08116350592846056,3,0.7080230029539352,False,0.13902211385946942
3hhe__1__1.A__1.C,1.0160418080758489,0.9333671818074754,6,1.6370589438223684,False,0.08267462626837352
7rbw__2__1.B__1.D,0.1584857601928214,0.46670088774940816,1,0.46670088774940816,True,-0.30821512755658675
4hat__1__1.C__1.G,1.1969346561242233,2.3536985564651602,2,2.400971878341956,True,-1.156763900340937
3cde__1__1.A__1.C,0.985552266093741,0.321504610924785,1,0.321504610924785,False,0.664047655168956
8og5__1__1.A__1.D,0.03319085074507178,0.01426554190170866,3,0.09150525029346024,False,0.018925308843363124
5yea__2__1.B__1.G,1.1257434603899124,0.48777575029017256,1,0.48777575029017256,False,0.6379677100997398
3bf3__1__1.A_1.B__1.H,1.1762484053301918,0.19736193612847258,1,0.19736193612847258,False,0.9788864692017192
6mcj__1__1.A__1.C,0.047476779992814855,1.1409372582316495,8,1.6276068939587047,True,-1.0934604782388346
4wy0__1__1.F_1.K__1.DA,1.2957727463388689,1.0950090526666338,2,1.4294119850304559,False,0.200763693672235
6wqt__1__1.A__1.C,0.7006330323459189,0.9315697935139302,1,0.9315697935139302,True,-0.23093676116801132
4kgj__1__1.A__1.J,0.5672566610366163,0.0292304625943112,2,0.25301346519701634,False,0.5380261984423051
6tn2__1__1.A__1.B,1.798596002506736,0.8201529780619058,8,1.3263992952498946,False,0.9784430244448302
3plf__2__1.D__1.C,1.5013446160686441,0.993536410548656,9,2.894988597631261,False,0.5078082055199881
5lia__1__1.A__1.D_1.M,1.7842789193465602,0.38300345069978975,1,0.38300345069978975,False,1.4012754686467706
1h1i__1__1.A_1.C__1.E,0.8027154121722272,0.23545877551418182,2,1.6048620837576453,False,0.5672566366580454
7n8l__2__1.B__1.J_1.M,0.7743544333547396,0.3801700905108853,2,0.6409761258675679,False,0.39418434284385434
5dw5__1__1.B__1.K,1.0999907710679901,2.8192752841592443,4,3.216603807980237,True,-1.7192845130912542
6i34__1__1.B__1.L,0.3340048358122147,0.40245757200996163,1,0.40245757200996163,True,-0.06845273619774694
2wgs__1__1.G__1.Y,0.29057866875225125,0.31790796910095503,6,0.4345167682630242,True,-0.02732930034870379
2xju__1__1.A__1.B_1.C,2.0460946133378513,0.3662308949754432,1,0.3662308949754432,False,1.679863718362408
5vt4__1__1.A__1.E,0.8484060111181048,0.3511098748677077,1,0.3511098748677077,False,0.49729613625039704
2yr6__1__1.A__1.D_1.E_1.F,0.1791694649979921,0.20870496127122756,1,0.20870496127122756,True,-0.029535496273235456
4ffg__2__1.B__1.F,1.1496943715741328,0.8500594415574315,1,0.8500594415574315,False,0.2996349300167013
6hph__1__1.A__1.B_1.C,0.44824537922425384,0.17874975399555046,1,0.17874975399555046,False,0.2694956252287034
3qmr__1__1.A_1.B__1.C,0.5375090149969305,0.17066525926446002,1,0.17066525926446002,False,0.36684375573247047
2y38__1__1.A__1.B,1.0164536166071487,1.0203156229707468,3,1.2695308312732076,True,-0.003862006363598125
4kgq__1__3.A_3.B__3.F,0.6745893165692575,0.6243999250393584,5,1.0481504756425626,False,0.0501893915298991
4x97__1__1.A__1.H,0.28158256880766813,0.025717845897797326,5,0.6593286535313458,False,0.25586472290987083
2hmv__1__4.A_4.B__4.C,0.8175381331350566,0.264227868474041,1,0.264227868474041,False,0.5533102646610156
6hmh__1__1.A__1.B_1.D_1.E,1.1329704829826641,0.5258920315278327,4,0.5976525829931513,False,0.6070784514548314
2x0q__1__2.A__2.B_2.C_2.D,0.5051612111067536,0.22951038232382256,2,1.5915793808727847,False,0.275650828782931
2dew__1__2.A__2.B_2.H,1.6463405585524318,1.8463513525333752,1,1.8463513525333752,True,-0.20001079398094346
2w08__1__1.D__1.T,0.6448900466679881,0.16961512421852462,4,0.5591602309443625,False,0.47527492244946346
